rstar_rank	state	stage	genotype	event_count	N_v	L_v	F_hat	n_predecessors	genotype_inflow	stage_inflow	dominant_predecessor	dominant_edge_probability	dominant_contribution	rule	count_eligible	inflow_eligible	stable_for_scoring	flags	eligible_relobstq	R_raw	R_star	log2_R_star	high_confidence_relobstq	direction_flag	R_star_bootstrap_median	R_star_ci_low	R_star_ci_high	top_bootstrap_stability	high_confidence_top_bootstrap_stability	bootstrap_replicates
156	metastatic::APC+FBXW7+KRAS	metastatic	APC+FBXW7+KRAS	3	12	0.0009454029780193	0.0009547854730226	3	0.0009547854730226	0.0	metastatic::APC+KRAS	0.0782974518811922	0.000740226441798	rule_a_one_step	True	True	True	stable	True	0.9901731894141776	0.9047767577891224	-0.1443662255210036	True	fast_passing	0.782039890949912	0.3454925278360151	1.3138974387372655	0.0	0.0	500
157	metastatic::KRAS+PIK3CA+TP53	metastatic	KRAS+PIK3CA+TP53	3	33	0.0025998581895532	0.002633703161141	3	0.002633703161141	0.0	metastatic::KRAS+TP53	0.1307620073677602	0.0018028323713352	rule_a_one_step	True	True	True	stable	True	0.9871492835357262	0.9020136454509836	-0.1487788364892343	True	fast_passing	0.7853178218612598	0.5223767972482962	1.073188886698545	0.0	0.0	500
158	metastatic::APC+ARID1A+TP53	metastatic	APC+ARID1A+TP53	3	32	0.0025210746080516	0.0025588522823407	3	0.0025588522823407	0.0	metastatic::APC+TP53	0.0501221890743237	0.0023061024516981	rule_a_one_step	True	True	True	stable	True	0.9852364767067632	0.9002658066087603	-0.1515770698237903	True	fast_passing	0.790062160269662	0.5113171655569455	1.09407641687492	0.0	0.0	500
159	primary::APC+BRAF+TP53	primary	APC+BRAF+TP53	3	56	0.0044118805640904	0.0044815595074719	3	0.0044815595074719	0.0	primary::BRAF+TP53	0.2071962650865124	0.0021057526350082	rule_a_one_step	True	True	True	stable	True	0.9844520765037827	0.899549056165455	-0.1527261350817377	True	fast_passing	0.7697488470294036	0.5638412362192453	1.0018278235878866	0.0	0.0	500
160	primary::APC+ARID1A+TP53	primary	APC+ARID1A+TP53	3	50	0.0039391790750807	0.0040866203365694	3	0.0040866203365694	0.0	primary::APC+TP53	0.0501221890743237	0.0037039796227618	rule_a_one_step	True	True	True	stable	True	0.9639209786303689	0.8807886409508714	-0.1831322315135975	True	fast_passing	0.7657666695302936	0.5558003134606067	1.0276458972082565	0.0	0.0	500
161	primary::APC+SMAD4+TCF7L2+TP53	primary	APC+SMAD4+TCF7L2+TP53	4	8	0.0006302686520129	0.0006622519753445	3	0.0006622519753445	0.0	primary::APC+TCF7L2+TP53	0.0790555972522794	0.0004297515331605	rule_a_one_step	True	True	True	stable	True	0.9517052036474444	0.8696264024646213	-0.2015323526286945	False	fast_passing	0.7285575216914917	0.278394065017345	1.3423591542329325	0.0	0.0	500
162	primary::APC+KRAS+PIK3CA+SMAD4	primary	APC+KRAS+PIK3CA+SMAD4	4	31	0.00244229102655	0.0025666206884865	4	0.0025666206884865	0.0	primary::APC+KRAS+SMAD4	0.266288014774808	0.0009230814346562	rule_a_one_step	True	True	True	stable	True	0.9515590038505688	0.8694928115134417	-0.2017539947123475	True	fast_passing	0.7594684396288812	0.4645051801776959	1.0745118424802222	0.0	0.0	500
163	primary::APC+CTNNB1+KRAS	primary	APC+CTNNB1+KRAS	3	8	0.0006302686520129	0.0006648985210433	3	0.0006648985210433	0.0	primary::APC+KRAS	0.0274876546242586	0.0004655988138513	rule_a_one_step	True	True	True	stable	True	0.9479170596980632	0.866164962953633	-0.2072862794379832	False	fast_passing	0.7151929469013496	0.2775869537610713	1.4216496970673336	0.0	0.0	500
164	unknown::APC+KRAS+TP53	unknown	APC+KRAS+TP53	3	8	0.0006302686520129	0.0006736519765644	3	0.0006736519765644	0.0	unknown::APC+TP53	0.531573612075783	0.0004606720029018	rule_a_one_step	True	True	True	stable	True	0.9355997948549268	0.8549099874920207	-0.2261555666257598	False	fast_passing	0.7348667506487139	0.2888223871787088	1.574134182882258	0.0	0.0	500
165	metastatic::APC+PIK3CA+TP53	metastatic	APC+PIK3CA+TP53	3	49	0.0038603954935791	0.0041351719257021	3	0.0041351719257021	0.0	metastatic::APC+TP53	0.0727187540783788	0.0033457616309598	rule_a_one_step	True	True	True	stable	True	0.9335513884323152	0.8530382436986128	-0.2293176725026176	True	fast_passing	0.7375601035597927	0.4935557678369374	0.9606514897636388	0.0	0.0	500
166	metastatic::APC+BRAF+TP53	metastatic	APC+BRAF+TP53	3	25	0.0019695895375403	0.0021237895362298	3	0.0021237895362298	0.0	metastatic::BRAF+TP53	0.2071962650865124	0.0010120671579109	rule_a_one_step	True	True	True	stable	True	0.927393935704838	0.847411833920438	-0.2388648191249962	True	fast_passing	0.7254477871715965	0.4632691589818112	1.039047758176458	0.0	0.0	500
167	metastatic::APC+FBXW7+TCF7L2+TP53	metastatic	APC+FBXW7+TCF7L2+TP53	4	5	0.000393917907508	0.0004275702361063	2	0.0004275702361063	0.0	metastatic::APC+TCF7L2+TP53	0.0922011544696864	0.0003050853610436	rule_a_one_step	True	True	True	stable	True	0.921294031535034	0.8418380094859014	-0.2483854452002486	False	fast_passing	0.703736289172179	0.1532695465151439	1.4428088055824473	0.0	0.0	500
168	metastatic::APC+KRAS+TP53	metastatic	APC+KRAS+TP53	3	389	0.0306468132041282	0.0335306558164979	3	0.0335306558164979	0.0	metastatic::APC+TP53	0.531573612075783	0.0244574954267909	rule_a_one_step	True	True	True	stable	True	0.9139938500139704	0.8351674243412887	-0.2598626541215875	True	fast_passing	0.7180489024558337	0.6281477898490899	0.8214020804122287	0.0	0.0	500
169	primary::APC+ARID1A+SMAD4+TP53	primary	APC+ARID1A+SMAD4+TP53	4	5	0.000393917907508	0.0004316888630449	3	0.0004316888630449	0.0	primary::APC+SMAD4+TP53	0.0545267395433823	0.0002491570860723	rule_a_one_step	True	True	True	stable	True	0.9125042138383428	0.8338062602503209	-0.2622158908890723	False	fast_passing	0.6973591978477514	0.1429065000644833	1.5042943460544609	0.0	0.0	500
170	primary::APC+SOX9+TP53	primary	APC+SOX9+TP53	3	64	0.0050421492161033	0.0055867377788655	3	0.0055867377788655	0.0	primary::APC+TP53	0.060411976881792	0.0044643846462712	rule_a_one_step	True	True	True	stable	True	0.9025211876374716	0.8246842095065594	-0.2780863107962116	True	fast_passing	0.7128353433171762	0.5282189067173241	0.8965509923226866	0.0	0.0	500
171	primary::APC+KRAS+TP53	primary	APC+KRAS+TP53	3	580	0.0456944772709367	0.0507178337595292	3	0.0507178337595292	0.0	primary::APC+TP53	0.531573612075783	0.0392827580656333	rule_a_one_step	True	True	True	stable	True	0.9009548295514572	0.8232529403046138	-0.2805923353727707	True	fast_passing	0.7066956971581224	0.6225614099849405	0.7951743084970927	0.0	0.0	500
172	metastatic::APC+CTNNB1+TP53	metastatic	APC+CTNNB1+TP53	3	10	0.0007878358150161	0.0008997548458696	3	0.0008997548458696	0.0	metastatic::APC+TP53	0.0149802875529375	0.0006892372119211	rule_a_one_step	True	True	True	stable	True	0.8756116377223662	0.8000954450499513	-0.3217559825289008	True	fast_passing	0.6833968914729112	0.2849951139905947	1.1292579837832468	0.0	0.0	500
173	metastatic::APC+KRAS+PIK3CA+SMAD4+SOX9	metastatic	APC+KRAS+PIK3CA+SMAD4+SOX9	5	7	0.0005514850705113	0.0006336146219223	4	0.0006336146219223	0.0	metastatic::APC+KRAS+PIK3CA+SMAD4	0.2333725118053449	0.0002941747568648	rule_a_one_step	True	True	True	stable	True	0.8703793292644888	0.7953143914596479	-0.3304028177123078	False	fast_passing	0.680860062131983	0.2064967902193583	1.3977285603499774	0.0	0.0	500
174	primary::APC+NRAS+TP53	primary	APC+NRAS+TP53	3	57	0.004490664145592	0.0051700989799506	3	0.0051700989799506	0.0	primary::APC+TP53	0.053014546208481	0.0039177219210238	rule_a_one_step	True	True	True	stable	True	0.8685837857530411	0.7936737026850729	-0.3333820903810302	True	fast_passing	0.683542399266682	0.4939695484222302	0.8962308832516308	0.0	0.0	500
175	primary::APC+KRAS+SOX9	primary	APC+KRAS+SOX9	3	26	0.0020483731190419	0.0023593229830477	3	0.0023593229830477	0.0	primary::APC+KRAS	0.1216842964225733	0.002061145807205	rule_a_one_step	True	True	True	stable	True	0.8682037740876343	0.7933264647208211	-0.3340134179729454	True	fast_passing	0.6777932037955121	0.4115133906934864	1.0009084013567549	0.0	0.0	500
176	primary::APC+TGFBR2+TP53	primary	APC+TGFBR2+TP53	3	6	0.0004727014890096	0.0005450617253308	1	0.0005450617253308	0.0	primary::APC+TP53	0.0073757659697485	0.0005450617253308	rule_a_one_step	True	True	True	stable	True	0.8672439582059136	0.7924494271370712	-0.3356092272020504	False	fast_passing	0.6631265826106687	0.2223777154607007	1.301228551708298	0.0	0.0	500
177	metastatic::APC+BRAF+SMAD4+TP53	metastatic	APC+BRAF+SMAD4+TP53	4	8	0.0006302686520129	0.0007270177661668	4	0.0007270177661668	0.0	metastatic::BRAF+SMAD4+TP53	0.2496766578328853	0.0003540675837857	rule_a_one_step	True	True	True	stable	True	0.8669233139501414	0.7921564365034702	-0.3361427303887279	False	fast_passing	0.680996720501793	0.2565603590061335	1.2659077335069184	0.0	0.0	500
178	primary::APC+CTNNB1+TP53	primary	APC+CTNNB1+TP53	3	18	0.001418104467029	0.001644528013883	3	0.001644528013883	0.0	primary::APC+TP53	0.0149802875529375	0.0011070282616131	rule_a_one_step	True	True	True	stable	True	0.8623170017142602	0.7879473907580378	-0.3438287870663987	True	fast_passing	0.6581314352257536	0.3640918054260159	1.0216082399270443	0.0	0.0	500
179	metastatic::APC+KRAS+PIK3CA+SMAD4	metastatic	APC+KRAS+PIK3CA+SMAD4	4	16	0.0012605373040258	0.0014950240494429	4	0.0014950240494429	0.0	metastatic::APC+KRAS+SMAD4	0.266288014774808	0.0005244780878728	rule_a_one_step	True	True	True	stable	True	0.8431552011837871	0.7704381792961311	-0.3762488967470198	True	fast_passing	0.6648490285351549	0.3429508802027126	1.0754599277358838	0.0	0.0	500
180	primary::APC+PTEN+TP53	primary	APC+PTEN+TP53	3	14	0.0011029701410226	0.0013536018551159	3	0.0013536018551159	0.0	primary::APC+TP53	0.0128056262397249	0.0009463229664273	rule_a_one_step	True	True	True	stable	True	0.8148408899109622	0.7445658056282326	-0.4255287333089373	True	fast_passing	0.6377561083466863	0.3357121491328352	1.0276488406630564	0.0	0.0	500
181	primary::APC+NRAS+TCF7L2+TP53	primary	APC+NRAS+TCF7L2+TP53	4	8	0.0006302686520129	0.0007885474103516	2	0.0007885474103516	0.0	primary::APC+TCF7L2+TP53	0.0736204510212256	0.0004002057134219	rule_a_one_step	True	True	True	stable	True	0.7992780686865188	0.7303451833370611	-0.4533496081735969	False	fast_passing	0.6208822133798817	0.2795905976255112	1.1664276111881489	0.0	0.0	500
182	primary::BRAF+FBXW7+RNF43+TP53	primary	BRAF+FBXW7+RNF43+TP53	4	6	0.0004727014890096	0.0005929577899591	4	0.0005929577899591	0.0	primary::BRAF+RNF43+TP53	0.1126045974468077	0.0003459843457358	rule_a_one_step	True	True	True	stable	True	0.7971924751086383	0.728439459554965	-0.4571190196863692	False	fast_passing	0.581281980108116	0.1944087400953613	1.2322100889541705	0.0	0.0	500
183	primary::KRAS+PTEN+TP53	primary	KRAS+PTEN+TP53	3	10	0.0007878358150161	0.0009985021399245	3	0.0009985021399245	0.0	primary::KRAS+TP53	0.0445896492045117	0.0006428666039884	rule_a_one_step	True	True	True	stable	True	0.7890176522672757	0.7209696655987335	-0.4719895347429299	True	fast_passing	0.6172656121857006	0.2735490569675107	1.067593574624901	0.0	0.0	500
184	primary::APC+ARID1A+KRAS+PIK3CA	primary	APC+ARID1A+KRAS+PIK3CA	4	13	0.0010241865595209	0.0013267369641131	3	0.0013267369641131	0.0	primary::APC+KRAS+PIK3CA	0.1045906440920282	0.0010959233959063	rule_a_one_step	True	True	True	stable	True	0.7719590140715372	0.7053822314770629	-0.5035228600401084	True	fast_passing	0.5764826395977325	0.3093422649641432	0.9868742762501848	0.0	0.0	500
185	primary::KRAS+RNF43+SMAD4+TP53	primary	KRAS+RNF43+SMAD4+TP53	4	5	0.000393917907508	0.0005103687507914	3	0.0005103687507914	0.0	primary::RNF43+SMAD4+TP53	0.2246539954744942	0.0001946895099834	rule_a_one_step	True	True	True	stable	True	0.7718299878771945	0.7052643330093652	-0.5037640140461564	False	fast_passing	0.5439969121312586	0.1265947126779353	1.292327828732744	0.0	0.0	500
186	metastatic::APC+KRAS+PIK3CA+PTEN	metastatic	APC+KRAS+PIK3CA+PTEN	4	5	0.000393917907508	0.0005104763400335	4	0.0005104763400335	0.0	metastatic::APC+KRAS+PIK3CA	0.0307525268595418	0.000176863977054	rule_a_one_step	True	True	True	stable	True	0.7716673151013238	0.7051156897737108	-0.5040681120286438	False	fast_passing	0.5852144357338789	0.1204908613954896	1.4423896647592078	0.0	0.0	500
187	metastatic::APC+KRAS+SOX9	metastatic	APC+KRAS+SOX9	3	12	0.0009454029780193	0.0012308737334139	3	0.0012308737334139	0.0	metastatic::APC+KRAS	0.1216842964225733	0.0011504069621609	rule_a_one_step	True	True	True	stable	True	0.7680747030234898	0.7018329186963603	-0.5108004775459679	True	fast_passing	0.5951639178595219	0.280249419000911	0.9812211502326252	0.0	0.0	500
188	primary::BRAF+FBXW7+TP53	primary	BRAF+FBXW7+TP53	3	11	0.0008666193965177	0.0011348548018763	3	0.0011348548018763	0.0	primary::BRAF+TP53	0.0671461505782568	0.0006824118352316	rule_a_one_step	True	True	True	stable	True	0.7636390085509047	0.6977797759670332	-0.5191563109619678	True	fast_passing	0.5952392385942449	0.2746882263316076	1.0199965059966174	0.0	0.0	500
189	primary::APC+SMAD4+TP53	primary	APC+SMAD4+TP53	3	58	0.0045694477270936	0.0059930178172716	3	0.0059930178172716	0.0	primary::APC+TP53	0.0571359830261774	0.0042222919781418	rule_a_one_step	True	True	True	stable	True	0.7624618957684803	0.6967041820222364	-0.5213818716778289	True	fast_passing	0.5982049419048654	0.4342520543863441	0.7784476595605286	0.0	0.0	500
190	metastatic::APC+FBXW7+KRAS+PIK3CA+SMAD4+TP53	metastatic	APC+FBXW7+KRAS+PIK3CA+SMAD4+TP53	6	5	0.000393917907508	0.0005166550826781	4	0.0005166550826781	0.0	metastatic::APC+KRAS+PIK3CA+SMAD4+TP53	0.2635133904425517	0.0002283658153996	rule_a_one_step	True	True	True	stable	True	0.7624388493455019	0.6966831232134502	-0.5214254797096963	False	fast_passing	0.5931833770476629	0.141997525590697	1.3560764837378991	0.0	0.0	500
191	primary::CTNNB1+KRAS+TP53	primary	CTNNB1+KRAS+TP53	3	13	0.0010241865595209	0.0013569070828734	3	0.0013569070828734	0.0	primary::CTNNB1+TP53	0.4289708067880231	0.0009462839825151	rule_a_one_step	True	True	True	stable	True	0.7547949094622861	0.6896984267803316	-0.5359624189304735	True	fast_passing	0.5972986686743036	0.2882614782252894	1.0003646362446923	0.0	0.0	500
192	metastatic::APC+KRAS+PIK3CA+PTEN+TP53	metastatic	APC+KRAS+PIK3CA+PTEN+TP53	5	6	0.0004727014890096	0.0006329824817253	5	0.0006329824817253	0.0	metastatic::APC+KRAS+PTEN+TP53	0.2624426257817507	0.0002894663799688	rule_a_one_step	True	True	True	stable	True	0.7467844717825547	0.6823788407626298	-0.5513551826978929	False	fast_passing	0.5669259109077043	0.1966043951885506	1.1819591918208048	0.0	0.0	500
193	metastatic::APC+ARID1A+TCF7L2+TP53	metastatic	APC+ARID1A+TCF7L2+TP53	4	6	0.0004727014890096	0.0006395363506835	3	0.0006395363506835	0.0	metastatic::APC+ARID1A+TP53	0.1421575275957145	0.0003583897331649	rule_a_one_step	True	True	True	stable	True	0.7391315407878025	0.6753859286468085	-0.5662159731122187	False	fast_passing	0.5612111720521992	0.1963347386195268	1.1642276238131652	0.0	0.0	500
194	primary::BRAF+RNF43	primary	BRAF+RNF43	2	7	0.0005514850705113	0.0007534010428422	2	0.0007534010428422	0.0	primary::BRAF	0.1383344823847878	0.0007084015878839	rule_a_one_step	True	True	True	stable	True	0.7319940356052702	0.668863989993253	-0.5802152187159147	False	fast_passing	0.5641819759101178	0.1911870939627036	1.1176750889439655	0.0	0.0	500
195	metastatic::APC+FBXW7+TP53	metastatic	APC+FBXW7+TP53	3	31	0.00244229102655	0.0033689027139247	3	0.0033689027139247	0.0	metastatic::APC+TP53	0.0663027015365182	0.0030505615455232	rule_a_one_step	True	True	True	stable	True	0.7249514851617302	0.6624288168084062	-0.5941626609355395	True	fast_passing	0.5666858392736764	0.3829173727213567	0.790186187101059	0.0	0.0	500
196	metastatic::APC+KRAS+TGFBR2+TP53	metastatic	APC+KRAS+TGFBR2+TP53	4	6	0.0004727014890096	0.000653032084699	3	0.000653032084699	0.0	metastatic::APC+KRAS+TP53	0.0177431273652089	0.0005437703100186	rule_a_one_step	True	True	True	stable	True	0.7238564526330853	0.6614282241933636	-0.5963434859549234	False	fast_passing	0.5411655077195463	0.1700224333050919	1.1163924422571088	0.0	0.0	500
197	primary::APC+KRAS+PIK3CA+SOX9	primary	APC+KRAS+PIK3CA+SOX9	4	26	0.0020483731190419	0.0028406565455296	4	0.0028406565455296	0.0	primary::APC+KRAS+PIK3CA	0.1852314838309524	0.0019408955605071	rule_a_one_step	True	True	True	stable	True	0.7210914397745295	0.6589016769224871	-0.6018648964210178	True	fast_passing	0.5544799584328959	0.3556213330275964	0.8423803177441213	0.0	0.0	500
198	metastatic::KRAS+PIK3CA+SMAD4+TP53	metastatic	KRAS+PIK3CA+SMAD4+TP53	4	8	0.0006302686520129	0.0008758877014153	4	0.0008758877014153	0.0	metastatic::KRAS+SMAD4+TP53	0.1433114335322561	0.0004629141081558	rule_a_one_step	True	True	True	stable	True	0.7195770077315367	0.6575178554573132	-0.6048980223380143	False	fast_passing	0.5206778689490759	0.2036770732443098	0.959574719023581	0.0	0.0	500
199	primary::BRAF+PTEN+SMAD4+TP53	primary	BRAF+PTEN+SMAD4+TP53	4	5	0.000393917907508	0.000549972289431	4	0.000549972289431	0.0	primary::BRAF+SMAD4+TP53	0.1039282765607543	0.0003520771994101	rule_a_one_step	True	True	True	stable	True	0.716250462726662	0.6544782047817271	-0.6115829460734207	False	fast_passing	0.577841642829517	0.1271789991288071	1.1659036491596966	0.0	0.0	500
200	metastatic::APC+NRAS+TCF7L2+TP53	metastatic	APC+NRAS+TCF7L2+TP53	4	5	0.000393917907508	0.0005570020401696	2	0.0005570020401696	0.0	metastatic::APC+NRAS+TP53	0.0864775641952498	0.0003133985624345	rule_a_one_step	True	True	True	stable	True	0.7072108868414708	0.6462182374864797	-0.6299066281590093	False	fast_passing	0.5257044054343265	0.1140150400208059	1.095774674448646	0.0	0.0	500
201	primary::KRAS+SOX9+TP53	primary	KRAS+SOX9+TP53	3	5	0.000393917907508	0.0005663915302741	3	0.0005663915302741	0.0	primary::KRAS+TP53	0.0263391556698853	0.0003797420221845	rule_a_one_step	True	True	True	stable	True	0.6954869304311906	0.6355054012041418	-0.6540237080405797	False	fast_passing	0.5074059906255906	0.1081345183694329	1.0825349444920167	0.0	0.0	500
202	primary::APC+FBXW7+KRAS+PIK3CA+SOX9+TCF7L2	primary	APC+FBXW7+KRAS+PIK3CA+SOX9+TCF7L2	6	5	0.000393917907508	0.0005701768917944	5	0.0005701768917944	0.0	primary::APC+FBXW7+KRAS+PIK3CA+SOX9	0.3005669417709133	0.0002604771416906	rule_a_one_step	True	True	True	stable	True	0.6908696449929231	0.6312863286284703	-0.6636335869885481	False	fast_passing	0.5450498460088107	0.1096483204224816	1.217830899352125	0.0	0.0	500
203	primary::APC+NRAS+SMAD4+TP53	primary	APC+NRAS+SMAD4+TP53	4	9	0.0007090522335145	0.0010267977471886	4	0.0010267977471886	0.0	primary::APC+NRAS+TP53	0.1191275671939951	0.0005349618947496	rule_a_one_step	True	True	True	stable	True	0.6905471255321589	0.6309916245149335	-0.6643072392056298	False	fast_passing	0.5252817268364482	0.2076514496219785	0.9908228387928076	0.0	0.0	500
204	primary::APC+KRAS+SMAD4+TP53	primary	APC+KRAS+SMAD4+TP53	4	117	0.0092176790356889	0.0134916238212869	4	0.0134916238212869	0.0	primary::APC+KRAS+TP53	0.1670802687863086	0.0076346455444779	rule_a_one_step	True	True	True	stable	True	0.6832149455918094	0.6242918006206098	-0.6797075771654653	True	fast_passing	0.53804968069511	0.4275317619826831	0.6658786319654822	0.0	0.0	500
205	primary::APC+FBXW7+KRAS+SOX9	primary	APC+FBXW7+KRAS+SOX9	4	5	0.000393917907508	0.000584677248424	4	0.000584677248424	0.0	primary::APC+FBXW7+KRAS	0.1490563359369973	0.0002935797997656	rule_a_one_step	True	True	True	stable	True	0.6737356514147512	0.615630038069028	-0.6998644689457694	False	fast_passing	0.511961201634314	0.1182228947909959	1.1354687722338794	0.0	0.0	500
206	metastatic::APC+KRAS+PTEN+TP53	metastatic	APC+KRAS+PTEN+TP53	4	14	0.0011029701410226	0.0016394292010198	4	0.0016394292010198	0.0	metastatic::APC+KRAS+TP53	0.0309770511683625	0.0009493479007715	rule_a_one_step	True	True	True	stable	True	0.6727769272766935	0.6147539980726722	-0.7019188824212531	True	fast_passing	0.5408699250420923	0.282727676035805	0.8567217733917167	0.0	0.0	500
207	primary::APC+ARID1A+SOX9+TP53	primary	APC+ARID1A+SOX9+TP53	4	8	0.0006302686520129	0.0009439389441334	3	0.0009439389441334	0.0	primary::APC+ARID1A+TP53	0.1478312105983447	0.0005823336114328	rule_a_one_step	True	True	True	stable	True	0.6677006550713183	0.6101155235545409	-0.7128456563438692	False	fast_passing	0.5151135873065852	0.2091553973221419	0.9521731730790672	0.0	0.0	500
208	primary::APC+BRAF+PTEN+TP53	primary	APC+BRAF+PTEN+TP53	4	5	0.000393917907508	0.0005928158115444	4	0.0005928158115444	0.0	primary::BRAF+PTEN+TP53	0.2108732073430564	0.0002824268907927	rule_a_one_step	True	True	True	stable	True	0.6644861678323604	0.6071782663422551	-0.7198079437937518	False	fast_passing	0.5173208112867348	0.1031047953408252	1.112221320624338	0.0	0.0	500
209	primary::APC+FBXW7+KRAS+PIK3CA+SOX9	primary	APC+FBXW7+KRAS+PIK3CA+SOX9	5	11	0.0008666193965177	0.0013291717497517	4	0.0013291717497517	0.0	primary::APC+FBXW7+KRAS+PIK3CA	0.244758877463193	0.0006749043339802	rule_a_one_step	True	True	True	stable	True	0.6519995598970952	0.5957685526030484	-0.7471761213519534	True	fast_passing	0.5107745283482883	0.238194836512275	0.9303490147831276	0.0	0.0	500
210	primary::APC+FBXW7+PIK3CA+TP53	primary	APC+FBXW7+PIK3CA+TP53	4	15	0.0011817537225242	0.0018198788776963	4	0.0018198788776963	0.0	primary::APC+PIK3CA+TP53	0.0818413303657514	0.0007285961026809	rule_a_one_step	True	True	True	stable	True	0.6493584470691739	0.5933552197366881	-0.75303204353527	True	fast_passing	0.5051000831037729	0.2707207699265768	0.8767854136795057	0.0	0.0	500
211	metastatic::FBXW7+KRAS+TP53	metastatic	FBXW7+KRAS+TP53	3	8	0.0006302686520129	0.0009784436203865	3	0.0009784436203865	0.0	metastatic::KRAS+TP53	0.0496052016549808	0.0006839132033106	rule_a_one_step	True	True	True	stable	True	0.6441542856805049	0.5885998857016018	-0.7646408327615319	False	fast_passing	0.4849488586931555	0.1768634699587701	0.9411879697607104	0.0	0.0	500
212	primary::APC+ARID1A+PIK3CA+TP53	primary	APC+ARID1A+PIK3CA+TP53	4	7	0.0005514850705113	0.0008691284577015	3	0.0008691284577015	0.0	primary::APC+PIK3CA+TP53	0.0551978326542754	0.0004914011730822	rule_a_one_step	True	True	True	stable	True	0.6345265363134125	0.5798024713196613	-0.786366612207229	False	fast_passing	0.4916725460515657	0.1676456903199329	0.9101151734726336	0.0	0.0	500
213	primary::APC+BRAF+FBXW7+TP53	primary	APC+BRAF+FBXW7+TP53	4	8	0.0006302686520129	0.0009975505995676	3	0.0009975505995676	0.0	primary::APC+BRAF+TP53	0.1391812257083467	0.0006140509445889	rule_a_one_step	True	True	True	stable	True	0.6318162223092197	0.5773259054587387	-0.7925421322502458	False	fast_passing	0.4880314481032679	0.1740752139186519	0.902182210274159	0.0	0.0	500
214	primary::APC+KRAS+PTEN+TP53	primary	APC+KRAS+PTEN+TP53	4	19	0.0014968880485306	0.0023786784450579	4	0.0023786784450579	0.0	primary::APC+KRAS+TP53	0.0309770511683625	0.0014154801605333	rule_a_one_step	True	True	True	stable	True	0.6292939892785413	0.5750211997281827	-0.798312948953975	True	fast_passing	0.4855995908485151	0.2656772690423599	0.7495920436370962	0.0	0.0	500
215	metastatic::APC+RNF43+TP53	metastatic	APC+RNF43+TP53	3	6	0.0004727014890096	0.0007669342178986	3	0.0007669342178986	0.0	metastatic::APC+TP53	0.011635453004577	0.000535342673495	rule_a_one_step	True	True	True	stable	True	0.6163520643119742	0.5631954372898678	-0.8282924488133331	False	fast_passing	0.4851555094150848	0.1530853679724563	0.9437991231087192	0.0	0.0	500
216	metastatic::APC+KRAS+SMAD4+TP53	metastatic	APC+KRAS+SMAD4+TP53	4	77	0.0060663357756243	0.0099896929156135	4	0.0099896929156135	0.0	metastatic::APC+KRAS+TP53	0.1670802687863086	0.0051204777875895	rule_a_one_step	True	True	True	stable	True	0.6072594849773254	0.5548870377711823	-0.8497339930366417	True	fast_passing	0.4790034849766379	0.3771524503244701	0.6103527543854396	0.0	0.0	500
217	primary::APC+KRAS+PIK3CA+TP53	primary	APC+KRAS+PIK3CA+TP53	4	155	0.0122114551327503	0.0206084380545075	4	0.0206084380545075	0.0	primary::APC+KRAS+TP53	0.2489883891292091	0.0113773942877917	rule_a_one_step	True	True	True	stable	True	0.5925463686214145	0.5414428384575743	-0.8851190581188486	True	fast_passing	0.4669591898377048	0.3881239449120395	0.5497478572016671	0.0	0.0	500
218	primary::BRAF+PIK3CA+RNF43+TP53	primary	BRAF+PIK3CA+RNF43+TP53	4	6	0.0004727014890096	0.0008047696694521	4	0.0008047696694521	0.0	primary::BRAF+PIK3CA+TP53	0.2533124070466933	0.0005188783253142	rule_a_one_step	True	True	True	stable	True	0.5873748804972804	0.5367173598161386	-0.8977655428754764	False	fast_passing	0.4591382202882177	0.1322124171696877	0.9091373571649743	0.0	0.0	500
219	primary::APC+CTNNB1+KRAS+TP53	primary	APC+CTNNB1+KRAS+TP53	4	21	0.0016544552115339	0.0028229677727837	4	0.0028229677727837	0.0	primary::APC+KRAS+TP53	0.0362755879053182	0.0016575940270294	rule_a_one_step	True	True	True	stable	True	0.5860694645183213	0.5355245280472765	-0.9009754402073092	True	fast_passing	0.4488973569763765	0.2593042640713631	0.706143458283658	0.0	0.0	500
220	primary::APC+KRAS+PIK3CA+TCF7L2	primary	APC+KRAS+PIK3CA+TCF7L2	4	16	0.0012605373040258	0.0021601108703011	3	0.0021601108703011	0.0	primary::APC+KRAS+PIK3CA	0.1521931874723266	0.0015947131437658	rule_a_one_step	True	True	True	stable	True	0.5835521318711585	0.5332243000718814	-0.9071855665340642	True	fast_passing	0.4513693420996931	0.242547127551949	0.7139069451873581	0.0	0.0	500
221	primary::APC+FBXW7+SOX9+TP53	primary	APC+FBXW7+SOX9+TP53	4	8	0.0006302686520129	0.0010806051730505	4	0.0010806051730505	0.0	primary::APC+FBXW7+TP53	0.0731341361778128	0.0005358445335646	rule_a_one_step	True	True	True	stable	True	0.5832552602449943	0.5329530318227791	-0.9079196983796172	False	fast_passing	0.4545821526056465	0.1873179136757551	0.8691418773778022	0.0	0.0	500
