rstar_rank	state	stage	genotype	event_count	N_v	L_v	F_hat	n_predecessors	genotype_inflow	stage_inflow	dominant_predecessor	dominant_edge_probability	dominant_contribution	rule	count_eligible	inflow_eligible	stable_for_scoring	flags	eligible_relobstq	R_raw	R_star	log2_R_star	high_confidence_relobstq	direction_flag	R_star_bootstrap_median	R_star_ci_low	R_star_ci_high	top_bootstrap_stability	high_confidence_top_bootstrap_stability	bootstrap_replicates
100	primary::ARID1A+KRAS+SETD2	primary	ARID1A+KRAS+SETD2	3	8	0.000294681007809	0.0002276581474494	3	0.0002276581474494	0.0	primary::KRAS+SETD2	0.0695582483991542	0.0001357959026504	rule_a_one_step	True	True	True	stable	True	1.2944013197687003	1.5803116635502317	0.6602091097426708	False	relative_bottleneck	1.4223715543912667	0.5833298849038523	2.5095012409479307	0.0	0.0	500
101	primary::EGFR+SETD2	primary	EGFR+SETD2	2	42	0.0015470752909974	0.0012003132570784	2	0.0012003132570784	0.0	primary::EGFR	0.0142525605382656	0.000678293362879	rule_a_one_step	True	True	True	stable	True	1.2888929457250176	1.5735865871651236	0.6540565656314511	True	relative_bottleneck	1.4080130781440223	0.995458000884146	1.9219076000928872	0.0	0.0	500
102	primary::CDKN2A+KEAP1+SMARCA4+TP53	primary	CDKN2A+KEAP1+SMARCA4+TP53	4	7	0.0002578458818329	0.0002037193053672	3	0.0002037193053672	0.0	primary::CDKN2A+KEAP1+TP53	0.2694003015494076	0.0001091573345013	rule_a_one_step	True	True	True	stable	True	1.2656919289137882	1.5452608763418665	0.6278504195104139	False	relative_bottleneck	1.3096506450507122	0.4064363047018881	2.933879036451305	0.0	0.004	500
103	primary::KRAS+MET+TP53	primary	KRAS+MET+TP53	3	25	0.0009208781494032	0.0007309166264675	3	0.0007309166264675	0.0	primary::KRAS+MET	0.5760917177351704	0.0004880694529213	rule_a_one_step	True	True	True	stable	True	1.259894924806779	1.5381834166204933	0.62122754391844	True	relative_bottleneck	1.3571422335536552	0.7570325269348901	2.178433131688628	0.0	0.0	500
104	metastatic::EGFR+NF1	metastatic	EGFR+NF1	2	13	0.0004788566376897	0.0003829384112412	2	0.0003829384112412	0.0	metastatic::EGFR	0.0116361262993429	0.0002820307611966	rule_a_one_step	True	True	True	stable	True	1.2504795089295453	1.5266883020059412	0.6104055427815285	True	relative_bottleneck	1.3069626713771267	0.6557141134522226	2.169109387924893	0.0	0.0	500
105	metastatic::MET+SETD2	metastatic	MET+SETD2	2	5	0.0001841756298806	0.0001477320527557	2	0.0001477320527557	0.0	metastatic::SETD2	0.0513751422704806	8.515844269086601e-05	rule_a_one_step	True	True	True	stable	True	1.2466869930959028	1.522058086542954	0.6060234176905932	False	relative_bottleneck	1.295798307488718	0.2973135935173406	3.078198556838076	0.0	0.016	500
106	primary::ARID1A	primary	ARID1A	1	30	0.0011050537792839	0.0009037545334773	1	0.0009037545334773	0.0	primary::WT	0.0149513272850967	0.0009037545334773	rule_a_one_step	True	True	True	stable	True	1.2227366360302248	1.4928175194645406	0.5780378226369142	True	relative_bottleneck	1.318859000854037	0.885886735755375	1.8883862679782868	0.0	0.0	500
107	primary::KEAP1+PIK3CA+TP53	primary	KEAP1+PIK3CA+TP53	3	7	0.0002578458818329	0.0002109854533375	2	0.0002109854533375	0.0	primary::PIK3CA+TP53	0.0734926617751269	0.0001164057925567	rule_a_one_step	True	True	True	stable	True	1.2221026451442796	1.4920434912119869	0.5772895889720944	False	relative_bottleneck	1.2651438873996268	0.3606924413377191	2.4161117559564094	0.0	0.0	500
108	metastatic::ATM+KRAS	metastatic	ATM+KRAS	2	61	0.0022469426845439	0.0018704765568316	2	0.0018704765568316	0.0	metastatic::KRAS	0.0594840582028543	0.0010342005109675	rule_a_one_step	True	True	True	stable	True	1.2012674925735445	1.4666062221699054	0.5524815652292193	True	relative_bottleneck	1.3197292629482953	0.9677430871109524	1.7120755903760396	0.0	0.0	500
109	metastatic::KRAS+RBM10	metastatic	KRAS+RBM10	2	43	0.0015839104169736	0.0013268264769267	2	0.0013268264769267	0.0	metastatic::KRAS	0.0701181532820941	0.0012190867964177	rule_a_one_step	True	True	True	stable	True	1.1937585233063748	1.4574386544821123	0.5434351597640137	True	relative_bottleneck	1.2960184205014658	0.94364558196195	1.7170804602942065	0.0	0.0	500
110	metastatic::KRAS+SMARCA4+STK11+TP53	metastatic	KRAS+SMARCA4+STK11+TP53	4	13	0.0004788566376897	0.0004012686662835	4	0.0004012686662835	0.0	metastatic::KRAS+SMARCA4+TP53	0.2623144772023377	0.0001932477362622	rule_a_one_step	True	True	True	stable	True	1.193356662834813	1.4569480301443356	0.5429494168737716	True	relative_bottleneck	1.3046306665670706	0.5863966180065855	2.234078619140779	0.0	0.0	500
111	metastatic::ATM+KRAS+PIK3CA	metastatic	ATM+KRAS+PIK3CA	3	6	0.0002210107558567	0.0001860822269896	2	0.0001860822269896	0.0	metastatic::ATM+KRAS	0.0438418288276538	9.85100765613263e-05	rule_a_one_step	True	True	True	stable	True	1.1877048025726993	1.4500477739745024	0.5361004327510345	False	relative_bottleneck	1.3056951519978175	0.4172411566195216	2.713405958761664	0.0	0.0	500
112	primary::CDKN2A	primary	CDKN2A	1	24	0.0008840430234271	0.0007448476399048	1	0.0007448476399048	0.0	primary::WT	0.0123224398099548	0.0007448476399048	rule_a_one_step	True	True	True	stable	True	1.1868776577626452	1.4490379275143588	0.5350953568829532	True	relative_bottleneck	1.301627417140037	0.8465732141619391	1.8079381797397744	0.0	0.0	500
113	unknown::PIK3CA+TP53	unknown	PIK3CA+TP53	2	7	0.0002578458818329	0.0002176954897892	2	0.0002176954897892	0.0	unknown::TP53	0.0542201704247431	0.0001937290603801	rule_a_one_step	True	True	True	stable	True	1.184433728498898	1.446054177527854	0.5321216049768257	False	relative_bottleneck	1.3246113255183445	0.4925210886685324	2.4620927033577056	0.0	0.0	500
114	primary::KRAS+NF1+SMARCA4+TP53	primary	KRAS+NF1+SMARCA4+TP53	4	6	0.0002210107558567	0.0001867996124659	4	0.0001867996124659	0.0	primary::KRAS+NF1+TP53	0.0579265306129198	8.321551104699692e-05	rule_a_one_step	True	True	True	stable	True	1.1831435395185057	1.4444790086349004	0.5305492386146252	False	relative_bottleneck	1.2765913014349968	0.3742284564093903	2.5748193607504666	0.0	0.006	500
115	primary::ARID1A+KRAS+RBM10	primary	ARID1A+KRAS+RBM10	3	15	0.0005525268896419	0.0004677422226718	2	0.0004677422226718	0.0	primary::KRAS+RBM10	0.0599509622937368	0.0003422866935144	rule_a_one_step	True	True	True	stable	True	1.1812636569443884	1.4421838932695104	0.5282551347541143	True	relative_bottleneck	1.2565802743827847	0.6481411901014329	2.1323943651691537	0.0	0.0	500
116	metastatic::KRAS+NF1+RBM10	metastatic	KRAS+NF1+RBM10	3	5	0.0001841756298806	0.000155917607729	3	0.000155917607729	0.0	metastatic::KRAS+RBM10	0.0527530632346095	8.355612638456641e-05	rule_a_one_step	True	True	True	stable	True	1.1812368813371066	1.442151203404443	0.5282224329322793	False	relative_bottleneck	1.238536657481352	0.2302509303510953	2.8424145295316685	0.0	0.002	500
117	metastatic::KEAP1+KRAS+SETD2+STK11	metastatic	KEAP1+KRAS+SETD2+STK11	4	7	0.0002578458818329	0.000218526011961	3	0.000218526011961	0.0	metastatic::KEAP1+KRAS+STK11	0.0392158907864527	0.0001285624826872	rule_a_one_step	True	True	True	stable	True	1.1799322119098306	1.4405583555901578	0.5266281038266919	False	relative_bottleneck	1.2556465720404757	0.3706173351217407	2.727036007692285	0.0	0.004	500
118	primary::KRAS+STK11	primary	KRAS+STK11	2	237	0.008729924856343	0.0075071956855275	2	0.0075071956855275	0.0	primary::KRAS	0.1096412972365792	0.0059004691050037	rule_a_one_step	True	True	True	stable	True	1.162874290330506	1.4197326410176876	0.5056192721284722	True	relative_bottleneck	1.270124625740928	1.0976290381396308	1.466398936362851	0.0	0.0	500
119	metastatic::KRAS+PIK3CA	metastatic	KRAS+PIK3CA	2	27	0.0009945484013555	0.0008620606213518	2	0.0008620606213518	0.0	metastatic::KRAS	0.0338590160163356	0.0005886789288238	rule_a_one_step	True	True	True	stable	True	1.153687311041114	1.4085164205904592	0.4941763828582708	True	relative_bottleneck	1.2615251604600108	0.7880185748912819	1.754709726052305	0.0	0.0	500
120	primary::ATM+EGFR	primary	ATM+EGFR	2	53	0.0019522616767349	0.0016974067410069	2	0.0016974067410069	0.0	primary::EGFR	0.0298524732011101	0.001420708537492	rule_a_one_step	True	True	True	stable	True	1.1501437035807989	1.4041900929553948	0.4897382544459712	True	relative_bottleneck	1.243817571522884	0.8938431296784426	1.630476716646407	0.0	0.0	500
121	primary::RBM10+STK11	primary	RBM10+STK11	2	5	0.0001841756298806	0.0001608276724248	2	0.0001608276724248	0.0	primary::STK11	0.0309820872831423	0.0001266764287766	rule_a_one_step	True	True	True	stable	True	1.1451737500060213	1.39812236459204	0.4834906318611823	False	relative_bottleneck	1.2396796243239887	0.2583353060607233	2.488951912767796	0.0	0.002	500
122	unknown::SMARCA4+TP53	unknown	SMARCA4+TP53	2	6	0.0002210107558567	0.0001939210334318	2	0.0001939210334318	0.0	unknown::TP53	0.0498668459611183	0.0001781746006419	rule_a_one_step	True	True	True	stable	True	1.1396946004556017	1.3914329678735544	0.4765714086725471	False	relative_bottleneck	1.2100069943737646	0.3391630800630644	2.459379801038257	0.0	0.0	500
123	metastatic::ATM+EGFR+RBM10	metastatic	ATM+EGFR+RBM10	3	11	0.0004051863857374	0.0003569623738297	3	0.0003569623738297	0.0	metastatic::ATM+EGFR	0.111694291169042	0.000164570931441	rule_a_one_step	True	True	True	stable	True	1.1350955011175	1.3858180088845395	0.4707378094815742	True	relative_bottleneck	1.1913273544502154	0.564218922456727	2.1727643163621866	0.0	0.0	500
124	primary::BRAF+NF1	primary	BRAF+NF1	2	9	0.0003315161337851	0.0002939133578395	2	0.0002939133578395	0.0	primary::BRAF	0.0408496640047269	0.0002287147829939	rule_a_one_step	True	True	True	stable	True	1.1279382981912451	1.3770799064969603	0.4616122757852904	False	relative_bottleneck	1.246683447508259	0.5096584391031213	2.092046414689613	0.0	0.0	500
125	metastatic::KRAS+NF1+PIK3CA+TP53	metastatic	KRAS+NF1+PIK3CA+TP53	4	5	0.0001841756298806	0.0001640286583048	3	0.0001640286583048	0.0	metastatic::KRAS+PIK3CA+TP53	0.0935715717760267	9.995489839048092e-05	rule_a_one_step	True	True	True	stable	True	1.1228259175023507	1.370838291390594	0.4550583960854004	False	relative_bottleneck	1.165332226223457	0.252909342653903	2.569077656285152	0.0	0.004	500
126	primary::MET+RBM10+TP53	primary	MET+RBM10+TP53	3	8	0.000294681007809	0.0002631845660569	3	0.0002631845660569	0.0	primary::MET+TP53	0.0421323870131179	0.0001350198051473	rule_a_one_step	True	True	True	stable	True	1.119674345286868	1.366990592647875	0.4510033146433451	False	relative_bottleneck	1.1916884614584005	0.4549991631672112	2.185553932610507	0.0	0.0	500
127	metastatic::CDKN2A+SMARCA4+TP53	metastatic	CDKN2A+SMARCA4+TP53	3	12	0.0004420215117135	0.0003956415947942	3	0.0003956415947942	0.0	metastatic::CDKN2A+TP53	0.085749496380715	0.0001895156100944	rule_a_one_step	True	True	True	stable	True	1.117227097485176	1.3640027911171233	0.447846596507769	True	relative_bottleneck	1.166821449108471	0.5870219338416246	1.97184328759708	0.0	0.0	500
128	metastatic::SMARCA4+TP53	metastatic	SMARCA4+TP53	2	52	0.0019154265507588	0.0017206180313362	2	0.0017206180313362	0.0	metastatic::TP53	0.0498668459611183	0.0016182662182019	rule_a_one_step	True	True	True	stable	True	1.113220084156621	1.3591106994586817	0.4426629682877101	True	relative_bottleneck	1.2140320812172165	0.9062826074359884	1.6208159135689932	0.0	0.0	500
129	metastatic::CDKN2A+KEAP1+TP53	metastatic	CDKN2A+KEAP1+TP53	3	15	0.0005525268896419	0.0004991608746651	3	0.0004991608746651	0.0	metastatic::KEAP1+TP53	0.1255624831382533	0.0003191325820148	rule_a_one_step	True	True	True	stable	True	1.1069114519556182	1.3514086020519245	0.4344639433744453	True	relative_bottleneck	1.1695849101023752	0.6067535231894405	1.9011585317586128	0.0	0.0	500
130	unknown::EGFR+MET+TP53	unknown	EGFR+MET+TP53	3	5	0.0001841756298806	0.000169019363948	3	0.000169019363948	0.0	unknown::EGFR+TP53	0.0232610280676533	0.0001379484867722	rule_a_one_step	True	True	True	stable	True	1.0896717659376889	1.33036097449315	0.4118177535852433	False	relative_bottleneck	1.1643956571294924	0.2800853689744111	2.6090393997753534	0.0	0.002	500
131	metastatic::ARID1A+MET+TP53	metastatic	ARID1A+MET+TP53	3	6	0.0002210107558567	0.0002038605593805	2	0.0002038605593805	0.0	metastatic::MET+TP53	0.059160090017147	0.0001394668395866	rule_a_one_step	True	True	True	stable	True	1.0841270888503407	1.3235915763645063	0.4044580151554859	False	relative_bottleneck	1.0900667500769123	0.3564283072721327	2.472929487462419	0.0	0.004	500
132	primary::CDKN2A+KRAS	primary	CDKN2A+KRAS	2	49	0.0018049211728304	0.0016652899385362	2	0.0016652899385362	0.0	primary::KRAS	0.0267767409798699	0.0014410202803738	rule_a_one_step	True	True	True	stable	True	1.0838480014675738	1.3232508435180543	0.4040865736319048	True	relative_bottleneck	1.17192347840888	0.8477688290535981	1.5645339278287935	0.0	0.0	500
133	unknown::ATM+KRAS+STK11	unknown	ATM+KRAS+STK11	3	5	0.0001841756298806	0.0001707107831718	3	0.0001707107831718	0.0	unknown::ATM+KRAS	0.2479792548307812	0.0001004778180027	rule_a_one_step	True	True	True	stable	True	1.0788751910085608	1.3171796272352967	0.3974521031118672	False	relative_bottleneck	1.1374258980445129	0.2407290422087355	2.9775122256945705	0.0	0.008	500
134	primary::EGFR+TP53	primary	EGFR+TP53	2	1085	0.0399661116841019	0.0370750407877094	2	0.0370750407877094	0.0	primary::EGFR	0.7243601306283101	0.0344730104896042	rule_a_one_step	True	True	True	stable	True	1.0779788999253888	1.3160853613140242	0.3962530653273897	True	relative_bottleneck	1.180080733756125	1.070829122792514	1.3038715656165991	0.0	0.0	500
135	primary::ATM+KRAS+STK11	primary	ATM+KRAS+STK11	3	68	0.0025047885663768	0.0023245408166604	3	0.0023245408166604	0.0	primary::ATM+KRAS	0.2479792548307812	0.0013336146753091	rule_a_one_step	True	True	True	stable	True	1.077541227646805	1.3155510149748364	0.3956671950063959	True	relative_bottleneck	1.1892386841764573	0.8912747412679566	1.5465528856031112	0.0	0.0	500
136	unknown::KEAP1+KRAS+STK11	unknown	KEAP1+KRAS+STK11	3	7	0.0002578458818329	0.0002400430126865	3	0.0002400430126865	0.0	unknown::KRAS+STK11	0.5188137902741108	0.0001528845705832	rule_a_one_step	True	True	True	stable	True	1.0741653250931191	1.3114294352923064	0.3911401819127004	False	relative_bottleneck	1.154284107760354	0.3622668839427823	3.089499811057133	0.0	0.01	500
137	metastatic::KRAS+SMARCA4+STK11	metastatic	KRAS+SMARCA4+STK11	3	12	0.0004420215117135	0.0004145534110832	3	0.0004145534110832	0.0	metastatic::KRAS+STK11	0.0815780676060893	0.0002854691477301	rule_a_one_step	True	True	True	stable	True	1.066259494747032	1.3017773469367384	0.3804827142953665	True	relative_bottleneck	1.162399506139825	0.5441280091187634	1.9909213348458408	0.0	0.0	500
138	unknown::EGFR+PIK3CA	unknown	EGFR+PIK3CA	2	7	0.0002578458818329	0.0002421665826898	2	0.0002421665826898	0.0	unknown::EGFR	0.0364295139682962	0.0001623681740888	rule_a_one_step	True	True	True	stable	True	1.0647459195407898	1.2999294497540377	0.3784333269060978	False	relative_bottleneck	1.1725334044891205	0.3247508540462652	2.2582425451413286	0.0	0.0	500
139	primary::KEAP1+NF1+TP53	primary	KEAP1+NF1+TP53	3	16	0.000589362015618	0.0005582524642553	3	0.0005582524642553	0.0	primary::NF1+TP53	0.0835875950778761	0.0002740274039314	rule_a_one_step	True	True	True	stable	True	1.055726669023395	1.2889180064161496	0.3661604906202409	True	relative_bottleneck	1.17545806227366	0.6525198702413474	1.9392891610784009	0.0	0.0	500
140	metastatic::CDKN2A+KEAP1+KRAS+SMARCA4+STK11	metastatic	CDKN2A+KEAP1+KRAS+SMARCA4+STK11	5	6	0.0002210107558567	0.0002097065178565	4	0.0002097065178565	0.0	metastatic::KEAP1+KRAS+SMARCA4+STK11	0.0898098939793523	0.000125710032828	rule_a_one_step	True	True	True	stable	True	1.053905033862789	1.286694004287078	0.3636689991792591	False	relative_bottleneck	1.120931501044407	0.3265168987882556	2.67968286378798	0.0	0.01	500
141	primary::KRAS+MET+STK11	primary	KRAS+MET+STK11	3	5	0.0001841756298806	0.0001747878730756	3	0.0001747878730756	0.0	primary::KRAS+MET	0.0951171556581403	8.058400545665344e-05	rule_a_one_step	True	True	True	stable	True	1.0537094226623125	1.2864551860342586	0.3634012013296034	False	relative_bottleneck	1.115019948380742	0.2695156651134373	2.687636244759142	0.0	0.008	500
142	primary::ATM	primary	ATM	1	45	0.0016575806689258	0.0015878895239148	1	0.0015878895239148	0.0	primary::WT	0.0262693630683971	0.0015878895239148	rule_a_one_step	True	True	True	stable	True	1.0438891641500057	1.274465806211276	0.3498926665172813	True	relative_bottleneck	1.1286028605615943	0.8268956395372448	1.4939709649054351	0.0	0.0	500
143	primary::KEAP1+RBM10+TP53	primary	KEAP1+RBM10+TP53	3	5	0.0001841756298806	0.0001764608596593	3	0.0001764608596593	0.0	primary::KEAP1+TP53	0.0502832992555419	9.260958312866872e-05	rule_a_one_step	True	True	True	stable	True	1.043719435530963	1.2742585875440704	0.3496580759550783	False	relative_bottleneck	1.1145860484143455	0.2154199025190309	2.445383933816254	0.0	0.0	500
144	metastatic::KRAS+NF1+STK11	metastatic	KRAS+NF1+STK11	3	5	0.0001841756298806	0.0001765955742396	3	0.0001765955742396	0.0	metastatic::KRAS+STK11	0.0307461688941484	0.0001075912054274	rule_a_one_step	True	True	True	stable	True	1.0429232421635322	1.2732865291524609	0.3485571071204949	False	relative_bottleneck	1.0759056969500005	0.2464198324526754	2.23606020921996	0.0	0.0	500
145	primary::ARID1A+MET+TP53	primary	ARID1A+MET+TP53	3	9	0.0003315161337851	0.0003188446752614	3	0.0003188446752614	0.0	primary::MET+TP53	0.059160090017147	0.000189587735063	rule_a_one_step	True	True	True	stable	True	1.039741787983801	1.269402348048428	0.3441494163284854	False	relative_bottleneck	1.1167716355616966	0.4173093345859834	2.0303637350793187	0.0	0.0	500
146	primary::KEAP1+KRAS	primary	KEAP1+KRAS	2	52	0.0019154265507588	0.0018434697893789	2	0.0018434697893789	0.0	primary::KRAS	0.027798509904458	0.0014960079184622	rule_a_one_step	True	True	True	stable	True	1.0390333276712302	1.2685374013908357	0.3431660562608318	True	relative_bottleneck	1.1369111536085033	0.8248894452682731	1.5057054505006746	0.0	0.0	500
147	metastatic::ATM+MET	metastatic	ATM+MET	2	5	0.0001841756298806	0.0001778029387623	2	0.0001778029387623	0.0	metastatic::MET	0.0309766109106714	9.470527131227832e-05	rule_a_one_step	True	True	True	stable	True	1.035841309074319	1.2646403223768328	0.3387271249137112	False	relative_bottleneck	1.0887552135515677	0.211968974481749	2.3630098818179697	0.0	0.002	500
148	metastatic::KEAP1+PIK3CA+TP53	metastatic	KEAP1+PIK3CA+TP53	3	6	0.0002210107558567	0.0002144403869765	2	0.0002144403869765	0.0	metastatic::KEAP1+TP53	0.0513529726175596	0.0001305199318775	rule_a_one_step	True	True	True	stable	True	1.0306396007869056	1.2582896487863158	0.3314640579629136	False	relative_bottleneck	1.0685764240249498	0.32431769509852	2.1220898807159267	0.0	0.0	500
149	metastatic::MET+TP53	metastatic	MET+TP53	2	64	0.0023574480624723	0.0022880448640319	2	0.0022880448640319	0.0	metastatic::TP53	0.0425653386497676	0.0013813195576265	rule_a_one_step	True	True	True	stable	True	1.0303329705204065	1.257915289320557	0.3310347713491202	True	relative_bottleneck	1.1099222208051267	0.8444398457431646	1.452262500859385	0.0	0.0	500
150	metastatic::ARID1A+SETD2+TP53	metastatic	ARID1A+SETD2+TP53	3	8	0.000294681007809	0.0002861131548945	3	0.0002861131548945	0.0	metastatic::SETD2+TP53	0.1296173900303032	0.0002053023342899	rule_a_one_step	True	True	True	stable	True	1.029945676170523	1.2574424485029525	0.3304923712757902	False	relative_bottleneck	1.126329345633044	0.4450576497277004	2.0586791905528594	0.0	0.0	500
151	metastatic::KEAP1+TP53	metastatic	KEAP1+TP53	2	69	0.002541623692353	0.002520448515388	2	0.002520448515388	0.0	metastatic::TP53	0.0710646732277128	0.0023061727240907	rule_a_one_step	True	True	True	stable	True	1.0084013523098403	1.2311393647835815	0.2999940839195986	True	relative_bottleneck	1.1066345480522126	0.8537380026085172	1.429195916059108	0.0	0.0	500
152	metastatic::KEAP1+SETD2+TP53	metastatic	KEAP1+SETD2+TP53	3	7	0.0002578458818329	0.000255902720504	2	0.000255902720504	0.0	metastatic::KEAP1+TP53	0.0532777228063078	0.0001354119225591	rule_a_one_step	True	True	True	stable	True	1.0075933554650054	1.2301528957353014	0.2988376393128552	False	relative_bottleneck	1.1171560510502727	0.3440195150369695	2.188870957994722	0.0	0.0	500
153	unknown::SETD2+TP53	unknown	SETD2+TP53	2	5	0.0001841756298806	0.000183730175353	2	0.000183730175353	0.0	unknown::TP53	0.0436819004917813	0.0001560757458266	rule_a_one_step	True	True	True	stable	True	1.0024244984488542	1.223842329680481	0.2914177044029663	False	relative_bottleneck	1.0114033529162718	0.2185103817210065	2.2294813176364374	0.0	0.0	500
154	unknown::EGFR+KRAS	unknown	EGFR+KRAS	2	6	0.0002210107558567	0.00022051647429	2	0.00022051647429	0.0	unknown::EGFR	0.0426559036429398	0.0001901195057019	rule_a_one_step	True	True	True	stable	True	1.0022414677455684	1.2236188707340376	0.2911542615220599	False	relative_bottleneck	1.0516146321485351	0.3428557816598513	2.069427281810938	0.0	0.0	500
155	primary::KRAS+PIK3CA	primary	KRAS+PIK3CA	2	68	0.0025047885663768	0.002505615068209	2	0.002505615068209	0.0	primary::KRAS	0.0338590160163356	0.0018221608368891	rule_a_one_step	True	True	True	stable	True	0.9996701397423952	1.2204795818812155	0.2874481596294186	True	relative_bottleneck	1.089644610254796	0.8546734450560444	1.4039330049925334	0.0	0.0	500
156	metastatic::SMARCA4+STK11+TP53	metastatic	SMARCA4+STK11+TP53	3	15	0.0005525268896419	0.0005532912354904	3	0.0005532912354904	0.0	metastatic::SMARCA4+TP53	0.1803900698163566	0.0003455239292194	rule_a_one_step	True	True	True	stable	True	0.998618545174584	1.2191957086840417	0.285929729965569	True	relative_bottleneck	1.0721411732741883	0.5630803647780422	1.7340310736585258	0.0	0.0	500
157	primary::KRAS+RBM10+SETD2	primary	KRAS+RBM10+SETD2	3	16	0.000589362015618	0.0005935091610525	3	0.0005935091610525	0.0	primary::KRAS+RBM10	0.0686560424342206	0.0003919878656735	rule_a_one_step	True	True	True	stable	True	0.9930124980376736	1.212351384947988	0.2778079066074749	True	relative_bottleneck	1.0699583465295266	0.5638459019063367	1.6900217568794476	0.0	0.0	500
158	primary::CDKN2A+KEAP1+TP53	primary	CDKN2A+KEAP1+TP53	3	11	0.0004051863857374	0.0004096333639551	3	0.0004096333639551	0.0	primary::KEAP1+TP53	0.1255624831382533	0.0002312554942136	rule_a_one_step	True	True	True	stable	True	0.98914400144574	1.2076284059218776	0.2721765975394001	True	relative_bottleneck	1.0902777904807932	0.4699908541729732	1.994453425301771	0.0	0.0	500
159	primary::BRAF+PIK3CA	primary	BRAF+PIK3CA	2	7	0.0002578458818329	0.0002615414657491	2	0.0002615414657491	0.0	primary::BRAF	0.0294802128804276	0.0001650579179985	rule_a_one_step	True	True	True	stable	True	0.985869984740106	1.2036312168681025	0.2673934293950338	False	relative_bottleneck	1.005819302611252	0.3239926064902358	2.0311432872360906	0.0	0.0	500
160	metastatic::NF1	metastatic	NF1	1	22	0.0008103727714748	0.0008255078859221	1	0.0008255078859221	0.0	metastatic::WT	0.0208667486843705	0.0008255078859221	rule_a_one_step	True	True	True	stable	True	0.9816656924942532	1.198498270870889	0.2612278275454159	True	relative_bottleneck	1.05887851658891	0.6400413761038878	1.5832846825401328	0.0	0.0	500
161	metastatic::KEAP1+KRAS+RBM10	metastatic	KEAP1+KRAS+RBM10	3	5	0.0001841756298806	0.0001886014719923	2	0.0001886014719923	0.0	metastatic::KRAS+RBM10	0.0602536126730404	9.54363247731228e-05	rule_a_one_step	True	True	True	stable	True	0.9765333587194776	1.192232295395091	0.2536653589240477	False	relative_bottleneck	1.0573927907949232	0.213544537370225	2.172274547501921	0.0	0.0	500
162	metastatic::ARID1A+EGFR	metastatic	ARID1A+EGFR	2	16	0.000589362015618	0.0006041152691321	2	0.0006041152691321	0.0	metastatic::EGFR	0.0143658189946754	0.0003481917230918	rule_a_one_step	True	True	True	stable	True	0.9755787425952632	1.1910668214634217	0.2522543538314498	True	relative_bottleneck	1.0662608807827627	0.5787111735955227	1.7103196319440863	0.0	0.0	500
163	metastatic::EGFR+PIK3CA+SETD2+TP53	metastatic	EGFR+PIK3CA+SETD2+TP53	4	8	0.000294681007809	0.0003021955422416	3	0.0003021955422416	0.0	metastatic::EGFR+PIK3CA+TP53	0.0583564504512777	0.0001526192714763	rule_a_one_step	True	True	True	stable	True	0.9751335332349098	1.190523273234489	0.2515958237596914	False	relative_bottleneck	1.0539160590309258	0.4339635647428976	2.1339232105473585	0.0	0.0	500
164	primary::ATM+BRAF	primary	ATM+BRAF	2	9	0.0003315161337851	0.0003404288945458	2	0.0003404288945458	0.0	primary::BRAF	0.051455646182376	0.0002880970318152	rule_a_one_step	True	True	True	stable	True	0.9738190210134516	1.1889184085269802	0.2496497111706265	False	relative_bottleneck	1.0424467558440682	0.3795478306894953	1.8523721234741053	0.0	0.0	500
165	metastatic::BRAF+TP53	metastatic	BRAF+TP53	2	81	0.0029836452040665	0.0030811624835117	2	0.0030811624835117	0.0	metastatic::TP53	0.0684627296283878	0.0022217351113382	rule_a_one_step	True	True	True	stable	True	0.9683504907854316	1.182241976751276	0.2415253510235262	True	relative_bottleneck	1.057946313978443	0.8162459940520693	1.3511170399942267	0.0	0.0	500
166	metastatic::ATM+KRAS+RBM10+TP53	metastatic	ATM+KRAS+RBM10+TP53	4	10	0.0003683512597613	0.0003826496071927	4	0.0003826496071927	0.0	metastatic::KRAS+RBM10+TP53	0.1262083163702398	0.0001720092716111	rule_a_one_step	True	True	True	stable	True	0.9626333122382772	1.1752619746432111	0.2329823801022652	True	relative_bottleneck	1.0183693075499147	0.4190631677152611	1.7846289557043895	0.0	0.0	500
167	metastatic::ATM+MET+TP53	metastatic	ATM+MET+TP53	3	6	0.0002210107558567	0.0002298454332753	3	0.0002298454332753	0.0	metastatic::MET+TP53	0.0614849033770916	0.0001449474663376	rule_a_one_step	True	True	True	stable	True	0.9615625237612988	1.17395466794202	0.2313767001021933	False	relative_bottleneck	1.0567293646307203	0.3241689934671853	2.12270381035664	0.0	0.0	500
168	primary::ARID1A+KRAS	primary	ARID1A+KRAS	2	46	0.001694415794902	0.0017738856608973	2	0.0017738856608973	0.0	primary::KRAS	0.0275817778364869	0.0014843442396901	rule_a_one_step	True	True	True	stable	True	0.9552001187549488	1.1661869202688628	0.2217990469707106	True	relative_bottleneck	1.0452553603678023	0.738577395470823	1.4320549000313405	0.0	0.0	500
169	primary::ARID1A+NF1+TP53	primary	ARID1A+NF1+TP53	3	14	0.0005156917636658	0.0005459640495554	3	0.0005459640495554	0.0	primary::NF1+TP53	0.1148093810371122	0.0003763826032231	rule_a_one_step	True	True	True	stable	True	0.944552600379358	1.1531875535192844	0.205627170862464	True	relative_bottleneck	1.033167476278653	0.5521531232146254	1.7015042026438778	0.0	0.0	500
