rstar_rank	state	stage	genotype	event_count	N_v	L_v	F_hat	n_predecessors	genotype_inflow	stage_inflow	dominant_predecessor	dominant_edge_probability	dominant_contribution	rule	count_eligible	inflow_eligible	stable_for_scoring	flags	eligible_relobstq	R_raw	R_star	log2_R_star	high_confidence_relobstq	direction_flag	R_star_bootstrap_median	R_star_ci_low	R_star_ci_high	top_bootstrap_stability	high_confidence_top_bootstrap_stability	bootstrap_replicates
137	metastatic::ESR1+GATA3+PIK3CA	metastatic	ESR1+GATA3+PIK3CA	3	14	0.001276906238599	0.0035407897055584	3	0.0035407897055584	0.0	metastatic::ESR1+GATA3	0.5072158483022202	0.0024056205866212	rule_a_one_step	True	True	True	stable	True	0.3606275278743351	0.5268696236347863	-0.92448209053135	True	fast_passing	0.4770816231545436	0.2431208022557053	0.7966790234701596	0.0	0.0	500
138	metastatic::BRCA2+PIK3CA+TP53	metastatic	BRCA2+PIK3CA+TP53	3	10	0.0009120758847136	0.0025884682109336	3	0.0025884682109336	0.0	metastatic::PIK3CA+TP53	0.056523585297295	0.0013610202953744	rule_a_one_step	True	True	True	stable	True	0.3523612461256635	0.5147927509139125	-0.9579363565855136	True	fast_passing	0.4585270081024718	0.1864651603969878	0.7947239932507002	0.0	0.0	500
139	metastatic::CBFB+PIK3CA	metastatic	CBFB+PIK3CA	2	11	0.0010032834731849	0.0028766100297319	2	0.0028766100297319	0.0	metastatic::PIK3CA	0.1003093895702819	0.0027812891672168	rule_a_one_step	True	True	True	stable	True	0.348772848062993	0.5095501729335931	-0.9727038863202144	True	fast_passing	0.4572882641938157	0.2212444381562605	0.8098664476171544	0.0	0.0	500
140	primary::CBFB+MAP3K1+PIK3CA	primary	CBFB+MAP3K1+PIK3CA	3	15	0.0013681138270704	0.0039769949659986	3	0.0039769949659986	0.0	primary::MAP3K1+PIK3CA	0.1721892961111219	0.0024813853325024	rule_a_one_step	True	True	True	stable	True	0.3440069294588243	0.5025872609339096	-0.9925539911586329	True	fast_passing	0.4574944938457619	0.2338924518355589	0.7093591241978006	0.0	0.0	500
141	metastatic::CBFB+GATA3	metastatic	CBFB+GATA3	2	7	0.0006384531192995	0.0018596881504567	2	0.0018596881504567	0.0	metastatic::GATA3	0.1177547911498206	0.0018043419293296	rule_a_one_step	True	True	True	stable	True	0.3433119250662594	0.5015718733818457	-0.9954716464090048	False	fast_passing	0.4402881426617885	0.1283831255272758	0.8190121484090072	0.0	0.0	500
142	metastatic::PIK3CA+RUNX1+TP53	metastatic	PIK3CA+RUNX1+TP53	3	12	0.0010944910616563	0.003396360792525	3	0.003396360792525	0.0	metastatic::PIK3CA+TP53	0.1079907578379859	0.0026002882222937	rule_a_one_step	True	True	True	stable	True	0.3222540619780207	0.4708067555184105	-1.0867930734001592	True	fast_passing	0.4217808486834242	0.207401609326011	0.6585833606172407	0.0	0.0	500
143	primary::MAP3K1+NF1+PIK3CA	primary	MAP3K1+NF1+PIK3CA	3	6	0.0005472455308281	0.0017138997863675	3	0.0017138997863675	0.0	primary::MAP3K1+PIK3CA	0.0782815735091849	0.0011281000195595	rule_a_one_step	True	True	True	stable	True	0.3192984414034521	0.4664886528241735	-1.1000861064435437	False	fast_passing	0.4146872324213593	0.1244521852809157	0.7544004588646644	0.0	0.0	500
144	primary::ATM+PIK3CA+TP53	primary	ATM+PIK3CA+TP53	3	13	0.0011856986501276	0.003810665469347	3	0.003810665469347	0.0	primary::PIK3CA+TP53	0.0677443765864323	0.0027928181518667	rule_a_one_step	True	True	True	stable	True	0.3111526475767289	0.4545878105535088	-1.1373690950469897	True	fast_passing	0.4091695594330734	0.2084763591110739	0.6546263900889246	0.0	0.0	500
145	metastatic::PIK3CA+RUNX1	metastatic	PIK3CA+RUNX1	2	5	0.0004560379423568	0.0014884555820092	2	0.0014884555820092	0.0	metastatic::PIK3CA	0.05007251855858	0.0013883660745903	rule_a_one_step	True	True	True	stable	True	0.3063833060001904	0.4476198976594819	-1.1596539262749694	False	fast_passing	0.3863155850935642	0.0809797871080087	0.8566770625472144	0.0	0.0	500
146	metastatic::MAP2K4+TP53	metastatic	MAP2K4+TP53	2	7	0.0006384531192995	0.0021412149504911	2	0.0021412149504911	0.0	metastatic::TP53	0.0271582833284396	0.0017611765274097	rule_a_one_step	True	True	True	stable	True	0.2981732958920888	0.4356252366828508	-1.1988405600645056	False	fast_passing	0.3765088501844584	0.1582053699048149	0.7014458037666941	0.0	0.0	500
147	metastatic::MAP3K1+PIK3CA+TP53	metastatic	MAP3K1+PIK3CA+TP53	3	23	0.0020977745348412	0.0070946319760741	3	0.0070946319760741	0.0	metastatic::PIK3CA+TP53	0.2300463593631894	0.0055392410499709	rule_a_one_step	True	True	True	stable	True	0.2956847573799637	0.4319895315634653	-1.210931743018216	True	fast_passing	0.3866540455708052	0.2310759402458969	0.5782656904081488	0.0	0.0	500
148	metastatic::GATA3+PIK3CA+TP53	metastatic	GATA3+PIK3CA+TP53	3	9	0.0008208682962422	0.0028431078419575	3	0.0028431078419575	0.0	metastatic::GATA3+TP53	0.4675172213766773	0.0016203624965627	rule_a_one_step	True	True	True	stable	True	0.2887221806501455	0.4218173458659665	-1.2453096723961772	False	fast_passing	0.3713713805647803	0.176566095213547	0.7078065861832505	0.0	0.0	500
149	primary::ESR1+TP53	primary	ESR1+TP53	2	12	0.0010944910616563	0.0038175384685443	2	0.0038175384685443	0.0	primary::TP53	0.0266534210233595	0.0034909077516913	rule_a_one_step	True	True	True	stable	True	0.2867007288565608	0.4188640451238974	-1.2554460448860834	True	fast_passing	0.3839721911932194	0.1884090508399271	0.5968688080570689	0.0	0.0	500
150	primary::ESR1+PIK3CA+TP53	primary	ESR1+PIK3CA+TP53	3	5	0.0004560379423568	0.0015937341797988	3	0.0015937341797988	0.0	primary::PIK3CA+TP53	0.0259395971723324	0.0010693814230111	rule_a_one_step	True	True	True	stable	True	0.2861442942311786	0.4180511052371936	-1.258248777544098	False	fast_passing	0.3706382930818915	0.079685340665727	0.8235556744320283	0.0	0.0	500
151	primary::BRCA2+PIK3CA+TP53	primary	BRCA2+PIK3CA+TP53	3	13	0.0011856986501276	0.0042131299212643	3	0.0042131299212643	0.0	primary::PIK3CA+TP53	0.056523585297295	0.0023302317178381	rule_a_one_step	True	True	True	stable	True	0.2814294056923941	0.4111627471449766	-1.282218537903851	True	fast_passing	0.3662658757328375	0.1811436962841628	0.6065575117525289	0.0	0.0	500
152	primary::MAP3K1+PIK3CA+RUNX1	primary	MAP3K1+PIK3CA+RUNX1	3	8	0.0007296607077708	0.002710818232991	3	0.002710818232991	0.0	primary::MAP3K1+PIK3CA	0.1272283756341535	0.0018334625456216	rule_a_one_step	True	True	True	stable	True	0.2691662239177956	0.3932464832251598	-1.3464942311060526	False	fast_passing	0.3479398044068391	0.1308596701869604	0.6629458849838156	0.0	0.0	500
153	metastatic::PIK3CA+RB1+TP53	metastatic	PIK3CA+RB1+TP53	3	11	0.0010032834731849	0.0037353275728915	3	0.0037353275728915	0.0	metastatic::PIK3CA+TP53	0.104808053222463	0.0025236525037149	rule_a_one_step	True	True	True	stable	True	0.2685931697657553	0.3924092625415712	-1.3495689991378628	True	fast_passing	0.3444972925490174	0.1456071340551205	0.6139418050075612	0.0	0.0	500
154	primary::PIK3CA+RUNX1+TP53	primary	PIK3CA+RUNX1+TP53	3	16	0.0014593214155417	0.0056980966359674	3	0.0056980966359674	0.0	primary::PIK3CA+TP53	0.1079907578379859	0.004452008623018	rule_a_one_step	True	True	True	stable	True	0.256106821017067	0.3741669561248338	-1.4182459396753553	True	fast_passing	0.333631740714698	0.1946967845993776	0.5336746850609941	0.0	0.0	500
155	primary::MAP2K4+PIK3CA+TP53	primary	MAP2K4+PIK3CA+TP53	3	14	0.001276906238599	0.0053231212989964	3	0.0053231212989964	0.0	primary::PIK3CA+TP53	0.0991687469026973	0.0040883139000382	rule_a_one_step	True	True	True	stable	True	0.2398792299923529	0.3504587693813371	-1.5126833702177056	True	fast_passing	0.3141449287482059	0.1653118225045913	0.501899019596144	0.0	0.0	500
156	metastatic::CBFB+GATA3+PIK3CA	metastatic	CBFB+GATA3+PIK3CA	3	7	0.0006384531192995	0.0026755705423809	3	0.0026755705423809	0.0	metastatic::GATA3+PIK3CA	0.5826355427665642	0.0022319128781645	rule_a_one_step	True	True	True	stable	True	0.2386231680113957	0.3486236878858404	-1.5202574954915116	False	fast_passing	0.3052644095241169	0.1097094857059618	0.604682751434894	0.0	0.0	500
157	primary::MAP3K1+PIK3CA+TP53	primary	MAP3K1+PIK3CA+TP53	3	32	0.0029186428310835	0.0122553899771732	3	0.0122553899771732	0.0	primary::PIK3CA+TP53	0.2300463593631894	0.0094838521007079	rule_a_one_step	True	True	True	stable	True	0.2381517712844407	0.347934986672216	-1.5231103381467153	True	fast_passing	0.3197318067227304	0.2062725676089863	0.4530129229698085	0.0	0.0	500
158	primary::GATA3+MAP2K4+PIK3CA	primary	GATA3+MAP2K4+PIK3CA	3	5	0.0004560379423568	0.0020205477517341	3	0.0020205477517341	0.0	primary::MAP2K4+PIK3CA	0.1824904888387193	0.0008488703877029	rule_a_one_step	True	True	True	stable	True	0.2257001556828893	0.3297434246905126	-1.6005842034498736	False	fast_passing	0.2961514493266416	0.0600442975557599	0.589541717028705	0.0	0.0	500
159	metastatic::ATM+PIK3CA+TP53	metastatic	ATM+PIK3CA+TP53	3	6	0.0005472455308281	0.0024542557473474	3	0.0024542557473474	0.0	metastatic::PIK3CA+TP53	0.0677443765864323	0.0016312035223292	rule_a_one_step	True	True	True	stable	True	0.2229782007016343	0.3257667027664325	-1.6180889440892308	False	fast_passing	0.2905786067287005	0.0916400349027315	0.5654853949688556	0.0	0.0	500
160	primary::ESR1+GATA3	primary	ESR1+GATA3	2	9	0.0008208682962422	0.003919981486817	2	0.003919981486817	0.0	primary::GATA3	0.1145510037831362	0.0034687097095951	rule_a_one_step	True	True	True	stable	True	0.2094061665325291	0.3059382316101024	-1.7086876901558972	False	fast_passing	0.2671796849418324	0.1068281175534867	0.4930092122164885	0.0	0.0	500
161	primary::ESR1+PIK3CA	primary	ESR1+PIK3CA	2	9	0.0008208682962422	0.0041851352458307	2	0.0041851352458307	0.0	primary::PIK3CA	0.0488754880623761	0.003414686597572	rule_a_one_step	True	True	True	stable	True	0.1961390129181256	0.2865551848617648	-1.8031150946145087	False	fast_passing	0.2593080912082368	0.1119086221577082	0.4287693667742026	0.0	0.0	500
162	primary::BRCA1+PIK3CA+TP53	primary	BRCA1+PIK3CA+TP53	3	8	0.0007296607077708	0.0038055175684647	3	0.0038055175684647	0.0	primary::BRCA1+TP53	0.2998278037569149	0.0019962996784252	rule_a_one_step	True	True	True	stable	True	0.1917375743120035	0.2801247708677802	-1.8358585312250624	False	fast_passing	0.2484839035664137	0.0930302639795833	0.4607346809625763	0.0	0.0	500
163	primary::CBFB+PIK3CA+TP53	primary	CBFB+PIK3CA+TP53	3	5	0.0004560379423568	0.0025427653075133	3	0.0025427653075133	0.0	primary::PIK3CA+TP53	0.050237202055221	0.0020710703510543	rule_a_one_step	True	True	True	stable	True	0.1793472409073515	0.2620227409531551	-1.9322360661911009	False	fast_passing	0.2354365167477795	0.0498754867222329	0.4775801045758678	0.0	0.0	500
164	unknown::TP53	unknown	TP53	1	33	0.0030098504195549	0.0174685023358745	1	0.0174685023358745	0.0	unknown::WT	0.4776176050137856	0.0174685023358745	rule_a_one_step	True	True	True	stable	True	0.1723015723678481	0.2517291597794042	-1.9900557499320837	True	fast_passing	0.2276127603521905	0.1458504541483027	0.3286470019789561	0.0	0.0	500
165	unknown::PIK3CA	unknown	PIK3CA	1	12	0.0010944910616563	0.0066681700032128	1	0.0066681700032128	0.0	unknown::WT	0.1823187429307362	0.0066681700032128	rule_a_one_step	True	True	True	stable	True	0.1641366463309804	0.2398003657314096	-2.060094235807917	True	fast_passing	0.219002707851467	0.107301219765138	0.3570296366635767	0.0	0.0	500
166	unknown::GATA3	unknown	GATA3	1	6	0.0005472455308281	0.0038796477243716	1	0.0038796477243716	0.0	unknown::WT	0.1060759542394287	0.0038796477243716	rule_a_one_step	True	True	True	stable	True	0.1410554693534036	0.2060792266411586	-2.2787290103510123	False	fast_passing	0.1833827504303086	0.0605616410128378	0.3502737835540788	0.0	0.0	500
167	primary::PIK3CA+RB1+TP53	primary	PIK3CA+RB1+TP53	3	8	0.0007296607077708	0.0067364683821519	3	0.0067364683821519	0.0	primary::PIK3CA+TP53	0.104808053222463	0.004320798983633	rule_a_one_step	True	True	True	stable	True	0.1083150200178755	0.1582460833403111	-2.6597583021243376	False	fast_passing	0.1332630236631416	0.0542093494134931	0.2634009119207809	0.0	0.0	500
