state	stage	genotype	event_count	N_v	L_v	F_hat	n_predecessors	genotype_inflow	stage_inflow	dominant_predecessor	dominant_edge_probability	dominant_contribution	rule	count_eligible	inflow_eligible	stable_for_scoring	flags	eligible_relobstq	R_raw	R_star	log2_R_star	high_confidence_relobstq	direction_flag	R_star_bootstrap_median	R_star_ci_low	R_star_ci_high	top_bootstrap_stability	high_confidence_top_bootstrap_stability	bootstrap_replicates
metastatic::CBFB+MAP3K1+PIK3CA	metastatic	CBFB+MAP3K1+PIK3CA	3	3	0.00027362276541408243	0.0010841518866645072	3	0.0010841518866645072	0.0	metastatic::MAP3K1+PIK3CA	0.17218929611112194	0.0007067236706494425	rule_a_one_step	False	True	False	rare_state	False	0.25238416178338613	0.36872822525220494	-1.439370239418965	False	fast_passing	0.3259825021751046	0.0	0.7603639164285808	0.0	0.0	500
primary::BRCA2+GATA3	primary	BRCA2+GATA3	2	6	0.0005472455308281649	0.0010800832934900785	2	0.0010800832934900785	0.0	primary::GATA3	0.023934540826735767	0.0007247599009919987	rule_a_one_step	True	True	True	stable	True	0.5066697481757892	0.7402343939243913	-0.4339459249458264	False	fast_passing	0.6612203424719474	0.21335491120732805	1.276386156398363	0.0	0.0	500
metastatic::AKT1+PIK3CA+TP53	metastatic	AKT1+PIK3CA+TP53	3	3	0.00027362276541408243	0.0010509270291803139	3	0.0010509270291803139	0.0	metastatic::PIK3CA+TP53	0.021839387017675856	0.0005258663054237893	rule_a_one_step	False	True	False	rare_state	False	0.26036323888932167	0.38038549771983005	-1.3944658507039034	False	fast_passing	0.3259602228945904	0.0	0.8380461223228027	0.0	0.0	500
primary::AKT1+NF1+TP53	primary	AKT1+NF1+TP53	3	3	0.00027362276541408243	0.0010463727672533505	3	0.0010463727672533505	0.0	primary::AKT1+TP53	0.14915893434498345	0.0007754523219321467	rule_a_one_step	False	True	False	rare_state	False	0.26149645108867375	0.3820410981352787	-1.3882002501167454	False	fast_passing	0.3331509220762651	0.0	0.828920815665202	0.0	0.0	500
primary::BRCA1+NF1+TP53	primary	BRCA1+NF1+TP53	3	3	0.00027362276541408243	0.0010392375584395597	3	0.0010392375584395597	0.0	primary::BRCA1+TP53	0.10967249414974312	0.0007302163510517373	rule_a_one_step	False	True	False	rare_state	False	0.26329183633590164	0.3846641201631923	-1.3783288274485785	False	fast_passing	0.33072765531206966	0.0	0.8204693225199359	0.0	0.0	500
primary::BRCA1+BRCA2+TP53	primary	BRCA1+BRCA2+TP53	3	6	0.0005472455308281649	0.0010358011977655702	3	0.0010358011977655702	0.0	primary::BRCA1+TP53	0.11427139577362723	0.0007608365461031364	rule_a_one_step	True	True	True	stable	True	0.5283306598605524	0.7718805537564114	-0.37355048293279575	False	fast_passing	0.6956284971996054	0.20356002211071483	1.3745648196646767	0.0	0.0	500
primary::MAP3K1+PIK3CA+PTEN+TP53	primary	MAP3K1+PIK3CA+PTEN+TP53	4	2	0.00018241517694272163	0.0010287476212018942	4	0.0010287476212018942	0.0	primary::PIK3CA+PTEN+TP53	0.22112136332968868	0.0006252063355728155	rule_a_one_step	False	True	False	rare_state	False	0.17731771428281584	0.259057643044161	-1.9486549464692329	False	fast_passing	0.22949826371886622	0.0	0.6601654231283652	0.0	0.0	500
primary::NF1+PTEN+TP53	primary	NF1+PTEN+TP53	3	5	0.0004560379423568041	0.001026921087323591	3	0.001026921087323591	0.0	primary::PTEN+TP53	0.0827816452566907	0.000641776709852126	rule_a_one_step	True	True	True	stable	True	0.4440827513838171	0.6487960402341303	-0.6241630804370105	False	fast_passing	0.5586693707897759	0.11319707176923365	1.1880493446261104	0.0	0.0	500
primary::AKT1+RB1+TP53	primary	AKT1+RB1+TP53	3	4	0.00036483035388544326	0.0010108343642071175	3	0.0010108343642071175	0.0	primary::AKT1+TP53	0.09599651916501259	0.0004990698278370775	rule_a_one_step	False	True	False	rare_state	False	0.36092001463631523	0.5272969409588711	-0.923312467743423	False	fast_passing	0.4768104718090429	0.1053402519333181	0.9936300648982543	0.0	0.0	500
primary::GATA3+PIK3CA+RUNX1	primary	GATA3+PIK3CA+RUNX1	3	8	0.0007296607077708865	0.0009972848768466643	3	0.0009972848768466643	0.0	primary::GATA3+PIK3CA	0.04125755425950624	0.00043274523347712674	rule_a_one_step	True	True	True	stable	True	0.7316472193445555	1.0689219909574672	0.0961565702096069	False	relative_bottleneck	0.9458139916201025	0.37373306244214294	1.812336146402933	0.0	0.0	500
primary::NF1+RB1+TP53	primary	NF1+RB1+TP53	3	2	0.00018241517694272163	0.0009810021731299183	3	0.0009810021731299183	0.0	primary::RB1+TP53	0.08286974610779635	0.0005895512765786314	rule_a_one_step	False	True	False	rare_state	False	0.1859477804975421	0.27166599761236954	-1.8800940893046996	False	fast_passing	0.23881076426073491	0.0	0.6926693395343481	0.0	0.0	500
metastatic::PIK3CA+RB1	metastatic	PIK3CA+RB1	2	12	0.0010944910616563297	0.0009775579272771602	2	0.0009775579272771602	0.0	metastatic::PIK3CA	0.030376307621783755	0.0008422471285135226	rule_a_one_step	True	True	True	stable	True	1.1196176001408442	1.6357389772159714	0.7099425488172362	True	relative_bottleneck	1.4682015946029308	0.7419375631732354	2.478155219375848	0.0	0.0	500
metastatic::BRCA2	metastatic	BRCA2	1	27	0.002462604888726742	0.0009759462431813158	1	0.0009759462431813158	0.0	metastatic::WT	0.01795348088966434	0.0009759462431813158	rule_a_one_step	True	True	True	stable	True	2.52329972414877	3.686490556659016	1.8822480613563635	True	relative_bottleneck	3.2948698102206455	2.2077463592956756	4.678823615592192	0.26	0.506	500
primary::AKT1+MAP3K1+PIK3CA	primary	AKT1+MAP3K1+PIK3CA	3	3	0.00027362276541408243	0.0009740150642435287	3	0.0009740150642435287	0.0	primary::MAP3K1+PIK3CA	0.034704274735427615	0.0005001163269060164	rule_a_one_step	False	True	False	rare_state	False	0.28092251873503593	0.4104221954127701	-1.2848193416566418	False	fast_passing	0.37017565368377003	0.0	0.8935022922946684	0.0	0.0	500
metastatic::ESR1+MAP2K4+PIK3CA	metastatic	ESR1+MAP2K4+PIK3CA	3	5	0.0004560379423568041	0.0009737482099653765	3	0.0009737482099653765	0.0	metastatic::ESR1+PIK3CA	0.11115347715204281	0.0005981443954734153	rule_a_one_step	True	True	True	stable	True	0.4683325085698354	0.6842244516955107	-0.5474584331821298	False	fast_passing	0.6222498952230062	0.13685712645767986	1.3042627324713516	0.0	0.0	500
primary::BRCA2+RB1+TP53	primary	BRCA2+RB1+TP53	3	7	0.0006384531192995258	0.0009618149978911354	3	0.0009618149978911354	0.0	primary::RB1+TP53	0.087156010916584	0.0006200445869658475	rule_a_one_step	True	True	True	stable	True	0.6638003358604206	0.9697990477457233	-0.04424225774746579	False	fast_passing	0.8327926976505384	0.2890431949245959	1.6505696494914819	0.0	0.0	500
primary::CBFB+TP53	primary	CBFB+TP53	2	6	0.0005472455308281649	0.0009460803186868921	2	0.0009460803186868921	0.0	primary::TP53	0.00572154784078689	0.0007493745621461122	rule_a_one_step	True	True	True	stable	True	0.5784345360965518	0.8450813173550896	-0.24283792449796854	False	fast_passing	0.7453656605309604	0.22997195180245958	1.4384400375563104	0.0	0.0	500
metastatic::GATA3+MAP3K1	metastatic	GATA3+MAP3K1	2	6	0.0005472455308281649	0.0009448416177220947	2	0.0009448416177220947	0.0	metastatic::GATA3	0.044601941901744706	0.0006834299744156431	rule_a_one_step	True	True	True	stable	True	0.5791928721009544	0.8461892311285704	-0.24094776926904604	False	fast_passing	0.7352638338791717	0.23553878112763318	1.44164327821646	0.0	0.0	500
primary::AKT1+MAP3K1	primary	AKT1+MAP3K1	2	11	0.001003283473184969	0.000928603390434813	2	0.000928603390434813	0.0	primary::AKT1	0.10039215232365976	0.0007142090369614613	rule_a_one_step	True	True	True	stable	True	1.0804219351759696	1.5784748926634613	0.6585313132210662	True	relative_bottleneck	1.3319152215447363	0.6187775532064881	2.3190940738351142	0.0	0.0	500
primary::BRCA1+RB1+TP53	primary	BRCA1+RB1+TP53	3	3	0.00027362276541408243	0.0009137022084828442	2	0.0009137022084828442	0.0	primary::BRCA1+TP53	0.0689512533954305	0.000459088060732071	rule_a_one_step	False	True	False	rare_state	False	0.29946602139547523	0.437513882853172	-1.1925992987294742	False	fast_passing	0.3749591497143321	0.0	0.8955391368909996	0.0	0.0	500
metastatic::AKT1+PIK3CA	metastatic	AKT1+PIK3CA	2	5	0.0004560379423568041	0.0009083292128837538	2	0.0009083292128837538	0.0	metastatic::PIK3CA	0.020216920175512416	0.0005605567068000524	rule_a_one_step	True	True	True	stable	True	0.5020623969660927	0.7335031457245812	-0.44712494178825857	False	fast_passing	0.6678220120156446	0.1371441380750637	1.353344652822172	0.0	0.0	500
primary::CBFB+GATA3+MAP2K4+PIK3CA	primary	CBFB+GATA3+MAP2K4+PIK3CA	4	1	9.120758847136082e-05	0.0009031653973769334	4	0.0009031653973769334	0.0	primary::CBFB+GATA3+PIK3CA	0.1310917037192779	0.0004902188847583358	rule_a_one_step	False	True	False	rare_state	False	0.1009865841132408	0.14753938468736746	-2.760827970863064	False	fast_passing	0.1322965386917553	0.0	0.4992480762571553	0.0	0.0	500
primary::RUNX1	primary	RUNX1	1	18	0.0016417365924844946	0.0009004460902926077	1	0.0009004460902926077	0.0	primary::WT	0.00825459108191317	0.0009004460902926077	rule_a_one_step	True	True	True	stable	True	1.8232480637766446	2.663729047022696	1.413447339767589	True	relative_bottleneck	2.393724046141926	1.4232402636985622	3.5479561565203013	0.012	0.066	500
metastatic::PTEN+RB1+TP53	metastatic	PTEN+RB1+TP53	3	4	0.00036483035388544326	0.0008905776918992516	3	0.0008905776918992516	0.0	metastatic::PTEN+TP53	0.08682461957196923	0.0005384963636349789	rule_a_one_step	False	True	False	rare_state	False	0.4096558411403141	0.5984990111919559	-0.7405792312601724	False	fast_passing	0.5261827907275557	0.11764114710352462	1.1272167295354605	0.0	0.0	500
primary::CBFB+GATA3+PIK3CA+RUNX1	primary	CBFB+GATA3+PIK3CA+RUNX1	4	1	9.120758847136082e-05	0.0008822437851101766	4	0.0008822437851101766	0.0	primary::GATA3+PIK3CA+RUNX1	0.6030175798298638	0.0004399982340969455	rule_a_one_step	False	True	False	rare_state	False	0.10338138948362126	0.15103814755665843	-2.7270151192434766	False	fast_passing	0.12525227390007845	0.0	0.49113762055705534	0.0	0.0	500
metastatic::CBFB+ESR1+GATA3+PIK3CA	metastatic	CBFB+ESR1+GATA3+PIK3CA	4	1	9.120758847136082e-05	0.0008657328127164832	4	0.0008657328127164832	0.0	metastatic::ESR1+GATA3+PIK3CA	0.4396014298655928	0.0005613298082924389	rule_a_one_step	False	True	False	rare_state	False	0.10535304545038324	0.15391869758917606	-2.6997595982394476	False	fast_passing	0.12130572932017232	0.0	0.44675740940990805	0.0	0.0	500
metastatic::ATM+GATA3	metastatic	ATM+GATA3	2	8	0.0007296607077708865	0.0008655132262846898	2	0.0008655132262846898	0.0	metastatic::GATA3	0.03928477393924237	0.0006019556750996643	rule_a_one_step	True	True	True	stable	True	0.8430381937200391	1.2316619822483537	0.300606376613798	False	relative_bottleneck	1.0813375491805237	0.4319691615738502	1.9852157018582228	0.0	0.0	500
metastatic::NF1	metastatic	NF1	1	10	0.0009120758847136082	0.0008427623537760553	1	0.0008427623537760553	0.0	metastatic::WT	0.015503433635571594	0.0008427623537760553	rule_a_one_step	True	True	True	stable	True	1.0822456408318943	1.5811392902434833	0.6609644673115775	True	relative_bottleneck	1.3930521175471762	0.6126079571630807	2.365413578586167	0.0	0.0	500
primary::PIK3CA+PTEN+RB1+TP53	primary	PIK3CA+PTEN+RB1+TP53	4	2	0.00018241517694272163	0.0008239318609244256	3	0.0008239318609244256	0.0	primary::PTEN+RB1+TP53	0.37611174399808117	0.0004116509419898736	rule_a_one_step	False	True	False	rare_state	False	0.22139594955905892	0.32345506541334923	-1.628362788876735	False	fast_passing	0.27689851720054437	0.0	0.8245479202552288	0.0	0.0	500
metastatic::MAP2K4	metastatic	MAP2K4	1	19	0.0017329441809558555	0.0008089798306254529	1	0.0008089798306254529	0.0	metastatic::WT	0.014881971246606486	0.0008089798306254529	rule_a_one_step	True	True	True	stable	True	2.1421352093214927	3.1296168048028816	1.6459860221246303	True	relative_bottleneck	2.799317132850513	1.62512616348885	4.141617813286016	0.072	0.206	500
metastatic::GATA3+PTEN	metastatic	GATA3+PTEN	2	9	0.0008208682962422473	0.0008019658068491851	2	0.0008019658068491851	0.0	metastatic::GATA3	0.02957807502954314	0.00045322114237169355	rule_a_one_step	True	True	True	stable	True	1.0235701924047826	1.4954156306781294	0.5805465178555818	False	relative_bottleneck	1.3357606105066626	0.5296034304726335	2.346503790858774	0.0	0.0	500
primary::NF1+PIK3CA+PTEN+TP53	primary	NF1+PIK3CA+PTEN+TP53	4	2	0.00018241517694272163	0.0007997312529922489	4	0.0007997312529922489	0.0	primary::PIK3CA+PTEN+TP53	0.14724779595496762	0.0004163336076800434	rule_a_one_step	False	True	False	rare_state	False	0.22809559590438316	0.3332431150646148	-1.5853530259189348	False	fast_passing	0.28240433153093686	0.0	0.8986318665710094	0.0	0.0	500
primary::CBFB	primary	CBFB	1	8	0.0007296607077708865	0.0007969151378887814	1	0.0007969151378887814	0.0	primary::WT	0.007305499641983779	0.0007969151378887814	rule_a_one_step	True	True	True	stable	True	0.9156065334488759	1.3376828788396329	0.41973614038040963	False	relative_bottleneck	1.1691935848528563	0.4354906717909443	2.1039196498938217	0.0	0.0	500
metastatic::AKT1+ESR1+GATA3	metastatic	AKT1+ESR1+GATA3	3	4	0.00036483035388544326	0.0007730006581360742	3	0.0007730006581360742	0.0	metastatic::ESR1+GATA3	0.10852232594074282	0.0005146991015066242	rule_a_one_step	False	True	False	rare_state	False	0.47196642017509693	0.6895335240535516	-0.536307399841254	False	fast_passing	0.6117668877298251	0.0	1.417071903856348	0.0	0.0	500
primary::BRCA1+MAP3K1+PIK3CA	primary	BRCA1+MAP3K1+PIK3CA	3	2	0.00018241517694272163	0.0007695856763540902	3	0.0007695856763540902	0.0	primary::MAP3K1+PIK3CA	0.028539167807751974	0.000411272210290479	rule_a_one_step	False	True	False	rare_state	False	0.23703036882115922	0.3462966400455598	-1.529919705079984	False	fast_passing	0.2995974563736454	0.0	0.867797525070534	0.0	0.0	500
primary::MAP2K4+PIK3CA+PTEN	primary	MAP2K4+PIK3CA+PTEN	3	1	9.120758847136082e-05	0.0007641159021351406	3	0.0007641159021351406	0.0	primary::PIK3CA+PTEN	0.11412846909981877	0.00042678468014343033	rule_a_one_step	False	True	False	rare_state	False	0.11936355217466264	0.17438776840100265	-2.5196292421926194	False	fast_passing	0.1501208224778487	0.0	0.5740202888737154	0.0	0.0	500
primary::GATA3+RUNX1	primary	GATA3+RUNX1	2	7	0.0006384531192995258	0.0007614799972470842	2	0.0007614799972470842	0.0	primary::GATA3	0.01887438818995139	0.0005715338269850293	rule_a_one_step	True	True	True	stable	True	0.8384371497205908	1.2249399487568862	0.29271102453053166	False	relative_bottleneck	1.0530697973327552	0.3314823386725413	1.974034979682122	0.0	0.0	500
primary::GATA3+NF1	primary	GATA3+NF1	2	8	0.0007296607077708865	0.0007553138800216036	2	0.0007553138800216036	0.0	primary::GATA3	0.016622336139013014	0.0005033396204079096	rule_a_one_step	True	True	True	stable	True	0.966036406988814	1.4113599179956555	0.4970859437773522	False	relative_bottleneck	1.2392748643852887	0.4603569117623489	2.2777929113098665	0.0	0.0	500
primary::GATA3+NF1+PIK3CA	primary	GATA3+NF1+PIK3CA	3	2	0.00018241517694272163	0.0007505876142502213	3	0.0007505876142502213	0.0	primary::GATA3+NF1	0.4722816661654377	0.00034460537480148683	rule_a_one_step	False	True	False	rare_state	False	0.243029825214889	0.3550617261464722	-1.4938582413565729	False	fast_passing	0.31213918679245495	0.0	0.8903274084301915	0.0	0.0	500
primary::BRCA2+NF1+TP53	primary	BRCA2+NF1+TP53	3	4	0.00036483035388544326	0.0007462705940644666	3	0.0007462705940644666	0.0	primary::BRCA2+TP53	0.0999527912372727	0.0004467061994369174	rule_a_one_step	False	True	False	rare_state	False	0.48887140441856397	0.7142313687755194	-0.48553659694341456	False	fast_passing	0.6435617206885055	0.15432787764577716	1.4342796773474673	0.0	0.0	500
primary::GATA3+RB1+TP53	primary	GATA3+RB1+TP53	3	1	9.120758847136082e-05	0.0007450956489921995	3	0.0007450956489921995	0.0	primary::RB1+TP53	0.071781295649537	0.0005106659121364361	rule_a_one_step	False	True	False	rare_state	False	0.1224105770478135	0.17883941095193467	-2.483263395728895	False	fast_passing	0.15796682867755824	0.0	0.5155835275559082	0.0	0.0	500
primary::MAP3K1+PIK3CA+RB1	primary	MAP3K1+PIK3CA+RB1	3	1	9.120758847136082e-05	0.0007409877152830843	2	0.0007409877152830843	0.0	primary::MAP3K1+PIK3CA	0.030038059383687962	0.00043287243548182215	rule_a_one_step	False	True	False	rare_state	False	0.12308920440526736	0.17983087198242645	-2.4752873819733447	False	fast_passing	0.15427133440024257	0.0	0.5626446412634026	0.0	0.0	500
primary::AKT1+MAP3K1+TP53	primary	AKT1+MAP3K1+TP53	3	1	9.120758847136082e-05	0.0007302387191578511	3	0.0007302387191578511	0.0	primary::AKT1+TP53	0.09381057495882632	0.00048770546996106345	rule_a_one_step	False	True	False	rare_state	False	0.12490105763173588	0.1824779533994712	-2.45420592373072	False	fast_passing	0.16220461973303862	0.0	0.5521009215112003	0.0	0.0	500
primary::AKT1+BRCA1+TP53	primary	AKT1+BRCA1+TP53	3	1	9.120758847136082e-05	0.0007238202792085603	3	0.0007238202792085603	0.0	primary::AKT1+TP53	0.07003771991781586	0.00036411437753698504	rule_a_one_step	False	True	False	rare_state	False	0.12600861148167944	0.1840960674783231	-2.4414692856363533	False	fast_passing	0.16142208138295996	0.0	0.60954781603756	0.0	0.0	500
metastatic::GATA3+MAP2K4+PIK3CA	metastatic	GATA3+MAP2K4+PIK3CA	3	2	0.00018241517694272163	0.0007221107761721233	3	0.0007221107761721233	0.0	metastatic::GATA3+MAP2K4	0.4221137893953811	0.00026949986553882413	rule_a_one_step	False	True	False	rare_state	False	0.2526138408528985	0.3690637817906202	-1.4380579297634846	False	fast_passing	0.2956760744517787	0.0	0.9690607246515313	0.0	0.0	500
metastatic::ATM	metastatic	ATM	1	18	0.0016417365924844946	0.0007094387002279696	1	0.0007094387002279696	0.0	metastatic::WT	0.013050815284059495	0.0007094387002279696	rule_a_one_step	True	True	True	stable	True	2.3141345258481216	3.3809043748283276	1.7574092117616267	True	relative_bottleneck	2.9502666307851193	1.553158572622191	4.609393417211964	0.15	0.296	500
metastatic::AKT1+NF1+TP53	metastatic	AKT1+NF1+TP53	3	6	0.0005472455308281649	0.0007083080038136762	3	0.0007083080038136762	0.0	metastatic::AKT1+TP53	0.14915893434498345	0.0005169682146214311	rule_a_one_step	True	True	True	stable	True	0.7726095527779901	1.1287671428971628	0.1747478984790387	False	relative_bottleneck	0.9843680890554254	0.2901067872697572	1.9706554175685627	0.0	0.0	500
primary::AKT1+GATA3+TP53	primary	AKT1+GATA3+TP53	3	2	0.00018241517694272163	0.0007061911672867258	3	0.0007061911672867258	0.0	primary::GATA3+TP53	0.08224904472554236	0.0003600833771275112	rule_a_one_step	False	True	False	rare_state	False	0.25830849369764125	0.37738355598735285	-1.4058965341968999	False	fast_passing	0.33363640106391507	0.0	0.9234193462975281	0.0	0.0	500
metastatic::ESR1+GATA3+MAP3K1+PIK3CA	metastatic	ESR1+GATA3+MAP3K1+PIK3CA	4	3	0.00027362276541408243	0.0007046228626080025	3	0.0007046228626080025	0.0	metastatic::ESR1+MAP3K1+PIK3CA	0.2684748527790031	0.0004162780460820005	rule_a_one_step	False	True	False	rare_state	False	0.3883251304293539	0.567335268395088	-0.8177265429583213	False	fast_passing	0.5075323426476948	0.0	1.334215168110718	0.0	0.0	500
metastatic::MAP3K1+PIK3CA+RUNX1	metastatic	MAP3K1+PIK3CA+RUNX1	3	2	0.00018241517694272163	0.0007038545182842361	3	0.0007038545182842361	0.0	metastatic::MAP3K1+PIK3CA	0.12722837563415354	0.0005221886997023814	rule_a_one_step	False	True	False	rare_state	False	0.25916602358144025	0.3786363900396945	-1.4011150224434767	False	fast_passing	0.32201640284832933	0.0	1.0135568867060647	0.0	0.0	500
primary::BRCA1+GATA3	primary	BRCA1+GATA3	2	6	0.0005472455308281649	0.000695620179770984	2	0.000695620179770984	0.0	primary::GATA3	0.019716806026920695	0.0005970430135842457	rule_a_one_step	True	True	True	stable	True	0.7867016310849845	1.1493553881639669	0.20082495765843716	False	relative_bottleneck	1.0266207088232262	0.3320567089612009	1.9639311305021723	0.0	0.0	500
primary::ATM+BRCA1+TP53	primary	ATM+BRCA1+TP53	3	4	0.00036483035388544326	0.0006758750270355548	3	0.0006758750270355548	0.0	primary::BRCA1+TP53	0.081721433427829	0.000544113885464385	rule_a_one_step	False	True	False	rare_state	False	0.5397896634024643	0.7886219293217859	-0.34259426665832743	False	fast_passing	0.6918225708243266	0.15951725371718098	1.571647027799323	0.0	0.0	500
metastatic::GATA3+MAP2K4	metastatic	GATA3+MAP2K4	2	7	0.0006384531192995258	0.0006741051512095084	2	0.0006741051512095084	0.0	metastatic::GATA3	0.02574631886407717	0.000394507622142007	rule_a_one_step	True	True	True	stable	True	0.9471120599017434	1.383711824445866	0.46854351469978256	False	relative_bottleneck	1.295572838315242	0.4854489271926125	2.4326441923354336	0.0	0.004	500
metastatic::MAP3K1+NF1+PIK3CA	metastatic	MAP3K1+NF1+PIK3CA	3	4	0.00036483035388544326	0.0006599969896765768	2	0.0006599969896765768	0.0	metastatic::NF1+PIK3CA	0.30946134890838906	0.0003387026803083426	rule_a_one_step	False	True	False	rare_state	False	0.5527757838887234	0.8075943922765704	-0.3082972018787869	False	fast_passing	0.6689289443919333	0.05776971191902547	1.615408078321881	0.0	0.0	500
unknown::BRCA2	unknown	BRCA2	1	1	9.120758847136082e-05	0.0006566349723417914	1	0.0006566349723417914	0.0	unknown::WT	0.01795348088966434	0.0006566349723417914	rule_a_one_step	False	True	False	rare_state	False	0.13890150871370885	0.20293233311850012	-2.300929347518715	False	fast_passing	0.1779670851340715	0.0	0.6844134027730593	0.0	0.0	500
primary::GATA3+PTEN+TP53	primary	GATA3+PTEN+TP53	3	2	0.00018241517694272163	0.0006539414836964197	3	0.0006539414836964197	0.0	primary::PTEN+TP53	0.05384821564755407	0.0004174661008794323	rule_a_one_step	False	True	False	rare_state	False	0.27894724713389996	0.4075363630105647	-1.2949993032872005	False	fast_passing	0.35623418177334704	0.0	0.9022064053165617	0.0	0.0	500
metastatic::BRCA1	metastatic	BRCA1	1	10	0.0009120758847136082	0.0006499792076113179	1	0.0006499792076113179	0.0	metastatic::WT	0.011957000054111558	0.0006499792076113179	rule_a_one_step	True	True	True	stable	True	1.4032385538335304	2.0501035322675643	1.0356967691050485	True	relative_bottleneck	1.8404251791443436	0.8415800049525303	3.0926275126038307	0.0	0.006	500
metastatic::RB1	metastatic	RB1	1	13	0.0011856986501276906	0.0006425060522732123	1	0.0006425060522732123	0.0	metastatic::WT	0.011819524089133388	0.0006425060522732123	rule_a_one_step	True	True	True	stable	True	1.8454279832652363	2.6961334669018027	1.4308919161307936	True	relative_bottleneck	2.3990888120682863	1.2313469664470758	3.86492710742525	0.032	0.114	500
primary::MAP2K4+PIK3CA+PTEN+TP53	primary	MAP2K4+PIK3CA+PTEN+TP53	4	2	0.00018241517694272163	0.0006341155508496928	4	0.0006341155508496928	0.0	primary::PIK3CA+PTEN+TP53	0.12129577570877574	0.0003429559510189755	rule_a_one_step	False	True	False	rare_state	False	0.2876686692364238	0.42027818670827766	-1.2505835152579456	False	fast_passing	0.3409049983626693	0.0	1.1746190288689975	0.0	0.0	500
primary::GATA3+RB1	primary	GATA3+RB1	2	4	0.00036483035388544326	0.0006324846846030363	2	0.0006324846846030363	0.0	primary::GATA3	0.01561466481936316	0.00047282640642361994	rule_a_one_step	False	True	False	rare_state	False	0.5768208498797079	0.8427237539856359	-0.2468683036590679	False	fast_passing	0.7545486883001634	0.17230768656446294	1.6347917208390499	0.0	0.0	500
metastatic::NF1+PTEN+TP53	metastatic	NF1+PTEN+TP53	3	3	0.00027362276541408243	0.0006324638864534827	2	0.0006324638864534827	0.0	metastatic::PTEN+TP53	0.0827816452566907	0.0005134213678817008	rule_a_one_step	False	True	False	rare_state	False	0.43262986368404666	0.6320635997921121	-0.6618583616618593	False	fast_passing	0.5281319278215567	0.0	1.4074868804691654	0.0	0.0	500
primary::MAP2K4+PIK3CA+RUNX1	primary	MAP2K4+PIK3CA+RUNX1	3	2	0.00018241517694272163	0.0006270754378918119	3	0.0006270754378918119	0.0	primary::MAP2K4+PIK3CA	0.07840683711958045	0.0003647162252005293	rule_a_one_step	False	True	False	rare_state	False	0.2908982964874077	0.4249966076902707	-1.2344767691380951	False	fast_passing	0.3634055803799474	0.0	1.0833815640852658	0.0	0.0	500
metastatic::BRCA2+GATA3	metastatic	BRCA2+GATA3	2	8	0.0007296607077708865	0.0006260360171702257	2	0.0006260360171702257	0.0	metastatic::GATA3	0.023934540826735767	0.0003667459739959512	rule_a_one_step	True	True	True	stable	True	1.1655251241031377	1.7028089538608127	0.7679165813590074	False	relative_bottleneck	1.522740828166135	0.5709439517462953	2.7300546163592165	0.0	0.0	500
metastatic::BRCA2+ESR1+PIK3CA	metastatic	BRCA2+ESR1+PIK3CA	3	3	0.00027362276541408243	0.0006192453971560962	3	0.0006192453971560962	0.0	metastatic::BRCA2+ESR1	0.39844010033483085	0.00036340760701826963	rule_a_one_step	False	True	False	rare_state	False	0.44186483456936243	0.6455557080160856	-0.631386497091988	False	fast_passing	0.5325464150771255	0.0	1.4517195264424108	0.0	0.0	500
metastatic::BRCA2+MAP3K1+PIK3CA	metastatic	BRCA2+MAP3K1+PIK3CA	3	5	0.0004560379423568041	0.0006186248457738627	3	0.0006186248457738627	0.0	metastatic::BRCA2+PIK3CA	0.32643469102822376	0.0003870531725070147	rule_a_one_step	True	True	True	stable	True	0.7371801257822869	1.0770054568804288	0.10702555962621443	False	relative_bottleneck	0.9820014057850386	0.1791020231575068	2.036298148507558	0.0	0.0	500
primary::AKT1+CBFB+GATA3+PIK3CA	primary	AKT1+CBFB+GATA3+PIK3CA	4	2	0.00018241517694272163	0.0006087645855176282	4	0.0006087645855176282	0.0	primary::CBFB+GATA3+PIK3CA	0.05913446442040263	0.00022113398770854685	rule_a_one_step	False	True	False	rare_state	False	0.29964814146993646	0.4377799566486288	-1.1917221913177318	False	fast_passing	0.37154871016453395	0.0	1.1476120112211656	0.0	0.0	500
primary::GATA3+MAP3K1+PIK3CA+TP53	primary	GATA3+MAP3K1+PIK3CA+TP53	4	4	0.00036483035388544326	0.0006039661304617231	4	0.0006039661304617231	0.0	primary::GATA3+PIK3CA+TP53	0.1297127874176882	0.00024844660121957796	rule_a_one_step	False	True	False	rare_state	False	0.6040576364811687	0.8825161558311576	-0.18030540548468071	False	fast_passing	0.7987168080599667	0.15694540354773712	1.8618344262582387	0.0	0.002	500
primary::MAP3K1+PTEN+TP53	primary	MAP3K1+PTEN+TP53	3	4	0.00036483035388544326	0.0006002158296965885	3	0.0006002158296965885	0.0	primary::PTEN+TP53	0.04542595326611795	0.0003521712903703052	rule_a_one_step	False	True	False	rare_state	False	0.6078319418233846	0.8880303406380063	-0.17131912603696545	False	fast_passing	0.7694230041388215	0.177353330909346	1.6801434138924567	0.0	0.0	500
