state	N_v	R_star_bootstrap_median	R_star_ci_low	R_star_ci_high	top_bootstrap_stability	high_confidence_top_bootstrap_stability	bootstrap_replicates
metastatic::CBFB+GATA3+MAP3K1+PIK3CA	2	0.4842207057062885	0.0	1.8093284015289186	0.0	0.0	500
metastatic::CBFB+ESR1+GATA3	3	0.7521051822095056	0.0	1.8687197726942066	0.002	0.002	500
metastatic::BRCA1+BRCA2+TP53	3	0.7182003784420465	0.0	1.9272919459257571	0.0	0.0	500
primary::AKT1+NF1	2	0.5209118603042404	0.0	1.44979867341682	0.0	0.0	500
metastatic::RUNX1	5	1.2938534633444454	0.26308038104148807	2.560942405445708	0.002	0.002	500
metastatic::ESR1+GATA3+MAP2K4+PIK3CA	1	0.24336126601592883	0.0	1.2356924734131742	0.0	0.0	500
primary::PTEN+RUNX1+TP53	2	0.5011347763107408	0.0	1.4606225474291035	0.0	0.0	500
metastatic::ESR1+GATA3+TP53	6	1.5945744291566146	0.5016728366928356	3.1363418184434746	0.01	0.02	500
unknown::BRCA1	1	0.27188348830142806	0.0	0.885102923885269	0.0	0.0	500
metastatic::BRCA1+PTEN+TP53	2	0.5414884893865759	0.0	1.355627494157047	0.0	0.0	500
primary::RB1+RUNX1+TP53	3	0.7737668915095568	0.0	1.9551979035263327	0.0	0.002	500
metastatic::AKT1+BRCA2+TP53	2	0.5389057393924055	0.0	1.494420177203877	0.0	0.0	500
primary::PIK3CA+PTEN+RUNX1+TP53	1	0.2823032615132987	0.0	1.0972667356796184	0.0	0.0	500
metastatic::PIK3CA+PTEN+RB1+TP53	1	0.26423715187492025	0.0	1.0688804291721148	0.0	0.0	500
metastatic::MAP3K1+PTEN+TP53	2	0.5408297425374533	0.0	1.5086872339160442	0.0	0.0	500
primary::MAP2K4+RB1+TP53	1	0.2782093611853193	0.0	0.9655855768264581	0.0	0.0	500
metastatic::CBFB+ESR1+PIK3CA	3	0.8463841007493591	0.0	2.0849873580760097	0.0	0.0	500
metastatic::ESR1+PTEN	12	3.398882170622659	1.6035934207581193	6.047511017146768	0.366	0.526	500
primary::ATM+NF1+TP53	1	0.2748297302934874	0.0	1.0612581492247275	0.0	0.0	500
metastatic::GATA3+RB1+TP53	4	1.1599195113544125	0.2457951048603392	2.5101572914211125	0.002	0.004	500
primary::ATM+PIK3CA+PTEN+TP53	1	0.27891044478503535	0.0	1.1943849099809287	0.0	0.0	500
primary::BRCA2+MAP3K1+TP53	1	0.2846843720538311	0.0	0.9475279981166171	0.0	0.0	500
metastatic::ESR1+MAP3K1+PIK3CA+TP53	2	0.584492858192869	0.0	1.8989782118279284	0.0	0.0	500
primary::AKT1+PTEN+TP53	2	0.5790684749837597	0.0	1.6240349598851216	0.0	0.0	500
metastatic::AKT1+BRCA1+TP53	2	0.5603728730731616	0.0	1.5798648922475407	0.0	0.0	500
primary::AKT1+BRCA2	1	0.28788687470057983	0.0	1.0818638585153735	0.0	0.0	500
metastatic::BRCA1+RB1+TP53	2	0.5745892140478048	0.0	1.5488843092680988	0.0	0.0	500
metastatic::CBFB	4	1.1827565442249646	0.282244299825705	2.622915616191101	0.0	0.004	500
metastatic::ESR1+GATA3+MAP2K4	4	1.1677515143964527	0.24648046333108622	2.597156916394543	0.002	0.002	500
metastatic::ESR1+PTEN+TP53	2	0.5585801368306536	0.0	1.6726940027318042	0.0	0.0	500
metastatic::ATM+PTEN+TP53	3	0.8448713026766219	0.0	2.0864050239284713	0.0	0.0	500
metastatic::NF1+RB1+TP53	2	0.5911154737415396	0.0	1.720112847743175	0.0	0.0	500
metastatic::ESR1+GATA3+PIK3CA+TP53	2	0.6271107959536966	0.0	2.0289730359827227	0.0	0.0	500
primary::BRCA2+PTEN	6	1.8171819936830553	0.5604934699340721	3.5791827571387302	0.018	0.036	500
metastatic::ATM+MAP3K1+PIK3CA+TP53	3	0.9198544443751686	0.0	2.330599841405952	0.0	0.0	500
metastatic::AKT1+RUNX1+TP53	2	0.5755560487441616	0.0	1.4815918382235276	0.0	0.0	500
metastatic::ESR1+GATA3+PTEN	2	0.5891243353503286	0.0	1.8827153373940297	0.0	0.0	500
metastatic::BRCA2+MAP3K1+PIK3CA+TP53	4	1.2084539595841357	0.2299305519555405	3.077366525815153	0.008	0.006	500
primary::GATA3+MAP3K1+PIK3CA+RUNX1	1	0.2958815226237719	0.0	1.2693147535149936	0.0	0.0	500
primary::BRCA2+GATA3+TP53	4	1.2150227287155477	0.2616293745999228	2.689072515497633	0.0	0.0	500
primary::GATA3+PIK3CA+RB1	1	0.31959243781518654	0.0	1.0566492994119445	0.0	0.0	500
metastatic::BRCA1+NF1+TP53	2	0.6189507868844096	0.0	1.741678393711064	0.0	0.0	500
primary::ATM+BRCA2+PIK3CA+TP53	2	0.626443270066261	0.0	1.731816880047482	0.0	0.0	500
primary::BRCA2+PIK3CA+RB1+TP53	1	0.30497258557354	0.0	1.1721345613202212	0.0	0.0	500
primary::ATM+BRCA2+PIK3CA	1	0.3186352407426285	0.0	1.3693476474319195	0.0	0.0	500
metastatic::BRCA2+ESR1	10	3.2394007260133115	1.464409578508119	5.592182180519019	0.298	0.44	500
primary::BRCA2+PIK3CA+PTEN	1	0.303705288886408	0.0	1.1475260174437156	0.0	0.0	500
metastatic::AKT1+ATM+TP53	1	0.3199515479183355	0.0	1.1355859907254975	0.0	0.0	500
primary::PIK3CA+RB1+RUNX1+TP53	1	0.29778534959433245	0.0	1.2738994088089493	0.0	0.0	500
metastatic::ATM+BRCA2+TP53	1	0.32329597309487	0.0	1.1970939955506492	0.0	0.0	500
primary::GATA3+NF1+PIK3CA+TP53	3	0.9335937295994707	0.0	2.7248784647711357	0.004	0.0	500
primary::AKT1+CBFB+PIK3CA	1	0.3061177026212179	0.0	1.2124003005290722	0.0	0.0	500
metastatic::BRCA1+GATA3	2	0.6545707420597751	0.0	1.8296822512694395	0.0	0.0	500
primary::GATA3+MAP2K4+PIK3CA+TP53	1	0.3072459529803967	0.0	1.320306530137457	0.0	0.0	500
metastatic::ATM+GATA3+TP53	1	0.3278672875396506	0.0	1.082390895523736	0.0	0.0	500
primary::BRCA1+NF1+PIK3CA+TP53	1	0.3190548853845148	0.0	1.0970405489068404	0.0	0.0	500
primary::CBFB+MAP3K1+PIK3CA+TP53	3	0.9635575066126045	0.0	2.2544420290594083	0.004	0.002	500
metastatic::GATA3+RB1	1	0.323032018912458	0.0	1.2337580713796774	0.0	0.0	500
primary::CBFB+GATA3+MAP3K1	1	0.3239237571866273	0.0	1.1358431246792366	0.0	0.0	500
primary::AKT1+ATM+GATA3	1	0.31789745439677797	0.0	1.4090151025345174	0.0	0.0	500
primary::AKT1+ATM	3	0.9850323055580512	0.0	2.435185053468704	0.002	0.002	500
primary::NF1+PIK3CA+PTEN	1	0.3281559696345402	0.0	1.2270394916957648	0.0	0.0	500
metastatic::CBFB+GATA3+PIK3CA+TP53	2	0.6513643669354041	0.0	2.226918178606374	0.0	0.0	500
primary::BRCA2+MAP3K1	2	0.6912047079094026	0.0	1.8034127812152805	0.0	0.0	500
metastatic::GATA3+NF1	2	0.667221319155474	0.0	1.8372754102542734	0.0	0.0	500
primary::ESR1+MAP3K1+PIK3CA+TP53	1	0.30956501065207825	0.0	1.3122784200589754	0.0	0.0	500
primary::MAP2K4+PTEN	4	1.3525824414265122	0.29132397630223783	3.0338138875275504	0.008	0.008	500
unknown::GATA3+PIK3CA	1	0.3194544207076845	0.0	1.4037246321820052	0.0	0.0	500
primary::AKT1+CBFB	6	2.130169283565058	0.6622571916346416	4.529175351970707	0.076	0.104	500
metastatic::ATM+BRCA1+TP53	2	0.7269490054401477	0.0	2.033167493337232	0.0	0.0	500
primary::GATA3+MAP3K1+TP53	3	1.029784668245754	0.0	2.4922383738803213	0.0	0.0	500
primary::AKT1+PTEN	1	0.3554993646195388	0.0	1.288559598821265	0.0	0.0	500
metastatic::BRCA2+NF1+PIK3CA+TP53	3	1.0279338520031946	0.0	2.5980111894428637	0.0	0.0	500
metastatic::PTEN+RUNX1+TP53	1	0.35634942614577403	0.0	1.3437877093865407	0.0	0.0	500
metastatic::ESR1+RB1+TP53	2	0.7251840495511888	0.0	2.0469716195944225	0.0	0.0	500
primary::ESR1+GATA3+TP53	2	0.7519497891184985	0.0	1.9900800971491726	0.0	0.0	500
primary::BRCA2+RUNX1+TP53	2	0.6886733763259483	0.0	1.9533054493300455	0.0	0.0	500
primary::NF1+RUNX1+TP53	1	0.36880767901398215	0.0	1.328514537367104	0.0	0.0	500
primary::BRCA2+PIK3CA+RUNX1+TP53	1	0.3646973990938521	0.0	1.3583107427023196	0.0	0.0	500
primary::MAP2K4+NF1+TP53	1	0.37586682040792113	0.0	1.2402028764311999	0.0	0.0	500
primary::BRCA1+GATA3+PIK3CA	1	0.3759791674862365	0.0	1.347494310350212	0.0	0.0	500
primary::BRCA1+MAP2K4+TP53	1	0.3780557055440052	0.0	1.4086517037258242	0.0	0.0	500
metastatic::ATM+NF1+PIK3CA+TP53	1	0.3891902096373884	0.0	1.4476934435915665	0.0	0.0	500
metastatic::ATM+RB1+TP53	3	1.1723321509460045	0.0	3.169175034677824	0.008	0.0	500
unknown::MAP3K1+PIK3CA	1	0.3525007562302067	0.0	1.5804976682942249	0.0	0.0	500
metastatic::GATA3+NF1+PIK3CA	1	0.39577159470700457	0.0	1.5243135207248242	0.0	0.0	500
metastatic::ESR1+PIK3CA+RB1	2	0.7111681933681653	0.0	2.387483041871238	0.0	0.0	500
primary::CBFB+PIK3CA+RB1	1	0.36441652653186285	0.0	1.3378419305525833	0.0	0.0	500
primary::CBFB+GATA3+MAP2K4	1	0.4028727255555107	0.0	1.441974283924589	0.0	0.0	500
primary::GATA3+MAP2K4+TP53	3	1.2174576122195075	0.0	2.873233616522301	0.002	0.0	500
metastatic::PIK3CA+RB1+RUNX1+TP53	1	0.4049050043248624	0.0	1.5662790502092645	0.0	0.0	500
primary::ATM+PIK3CA+RUNX1+TP53	1	0.3882578118200093	0.0	1.5895638293141785	0.0	0.0	500
metastatic::BRCA2+GATA3+TP53	1	0.39203034197390924	0.0	1.516019500707313	0.0	0.0	500
metastatic::ESR1+MAP2K4	7	2.925828538168621	1.0116883773979088	5.588985006648819	0.246	0.164	500
primary::GATA3+PIK3CA+RUNX1+TP53	2	0.8094131107662463	0.0	2.3232700836205544	0.004	0.0	500
primary::AKT1+RUNX1	3	1.2541478206584067	0.0	2.777802185945376	0.002	0.0	500
metastatic::BRCA2+PIK3CA+RB1+TP53	2	0.8319225040312153	0.0	2.6845629208481494	0.006	0.0	500
metastatic::AKT1+PTEN+TP53	1	0.4124337717096326	0.0	1.437512146051778	0.0	0.0	500
metastatic::MAP2K4+PTEN+TP53	1	0.41030701126053926	0.0	1.4051002353769617	0.0	0.0	500
primary::ATM+MAP2K4+PIK3CA+TP53	1	0.38995947211198645	0.0	1.5546530981692421	0.0	0.0	500
primary::MAP2K4+MAP3K1+PIK3CA+TP53	3	1.270836964493844	0.0	3.3431616931017567	0.014	0.002	500
primary::ATM+PIK3CA+PTEN	2	0.7404642684522579	0.0	2.2692601785670403	0.002	0.0	500
primary::ATM+GATA3+PIK3CA+TP53	1	0.42407713131364866	0.0	1.5686907865646402	0.0	0.0	500
metastatic::ESR1+NF1+PIK3CA+TP53	2	0.7610849458319278	0.0	3.0060021336495084	0.006	0.0	500
primary::BRCA2+ESR1	1	0.4205564418985468	0.0	1.579295833390556	0.0	0.0	500
primary::CBFB+GATA3+NF1+PIK3CA	2	0.8197568121366333	0.0	2.951300692896532	0.006	0.0	500
primary::MAP3K1+RUNX1+TP53	6	2.681886313068385	0.8397968963109697	5.276638228550734	0.174	0.084	500
metastatic::BRCA1+GATA3+TP53	1	0.4378631102586616	0.0	1.546841612559187	0.0	0.0	500
primary::NF1+PTEN	2	0.9171920432561611	0.0	2.5553975814348595	0.0	0.0	500
primary::BRCA2+GATA3+PIK3CA+TP53	1	0.37334738150997804	0.0	1.8592655688505029	0.0	0.0	500
metastatic::GATA3+NF1+TP53	2	0.8899854040673061	0.0	2.7835217919691515	0.002	0.0	500
metastatic::BRCA2+PTEN	1	0.46527273654940593	0.0	1.749666690606117	0.0	0.0	500
metastatic::AKT1+MAP2K4+TP53	3	1.3809645127451482	0.0	3.610375496816732	0.024	0.002	500
metastatic::MAP3K1+RB1+TP53	2	0.9027463573202712	0.0	2.801621951202055	0.0	0.0	500
metastatic::AKT1+MAP2K4	2	0.9326776320812444	0.0	2.590187382568171	0.0	0.0	500
metastatic::ATM+ESR1	8	3.8126392054185048	1.5892989979281638	7.27446940109857	0.504	0.328	500
metastatic::MAP3K1+PTEN	1	0.446704529266557	0.0	1.7198935821173134	0.0	0.0	500
metastatic::RB1+RUNX1+TP53	1	0.47879478943982645	0.0	1.696239658854379	0.0	0.0	500
metastatic::ESR1+PIK3CA+RB1+TP53	1	0.4404653577373324	0.0	1.896648861301809	0.0	0.0	500
primary::ATM+NF1+PIK3CA	1	0.45642443865894583	0.0	1.606308464951436	0.0	0.0	500
primary::CBFB+MAP3K1+NF1+PIK3CA	1	0.4595983143481959	0.0	1.6818389902121909	0.0	0.0	500
metastatic::GATA3+MAP3K1+PIK3CA+TP53	1	0.4787268535530986	0.0	1.6794945385936535	0.0	0.0	500
metastatic::ESR1+NF1+PIK3CA	1	0.5074298321083852	0.0	1.7754819260910693	0.0	0.0	500
unknown::GATA3+TP53	2	0.9383306778647253	0.0	3.0263478344232286	0.002	0.0	500
primary::BRCA2+NF1+PIK3CA	2	0.9530141280756586	0.0	2.9731614661522396	0.012	0.0	500
unknown::MAP3K1+PIK3CA+TP53	1	0.5263569874739684	0.0	1.8969755365096888	0.0	0.0	500
primary::ATM+PTEN	2	0.965089294738755	0.0	2.972851835982374	0.006	0.0	500
primary::ESR1+MAP2K4	1	0.4975265848869874	0.0	1.7936007566193268	0.0	0.0	500
metastatic::BRCA1+ESR1+TP53	1	0.46790255251920176	0.0	1.723693891462906	0.0	0.0	500
primary::AKT1+CBFB+TP53	1	0.5080158158476008	0.0	1.9362729673530088	0.0	0.0	500
primary::AKT1+RB1	2	1.0041129302450322	0.0	2.8963437990439234	0.002	0.0	500
metastatic::AKT1+NF1	4	2.194201111713685	0.5000785147626201	4.710959402873237	0.08	0.016	500
primary::NF1+PTEN+RB1+TP53	1	0.5164739832418932	0.0	2.1124432226915033	0.0	0.0	500
primary::AKT1+BRCA1	1	0.5277855490368977	0.0	1.8019407626607304	0.0	0.0	500
metastatic::ATM+PIK3CA+RB1+TP53	2	1.0708630512516208	0.0	3.32919981513573	0.012	0.0	500
primary::AKT1+CBFB+ESR1+GATA3	1	0.46091654902845325	0.0	2.2827691246903252	0.002	0.0	500
metastatic::AKT1+ESR1+PIK3CA	2	1.0614326887640155	0.0	3.1094792904779687	0.004	0.0	500
metastatic::GATA3+PIK3CA+RUNX1	1	0.5272245434577518	0.0	2.0338625547631097	0.0	0.0	500
primary::MAP3K1+NF1	1	0.554434693885078	0.0	2.034013795736364	0.0	0.0	500
primary::ATM+BRCA2	5	2.5777852612442693	0.5360857104241772	5.588025266062301	0.228	0.022	500
unknown::BRCA2+PIK3CA+TP53	1	0.5153986085658568	0.0	2.371564973440951	0.0	0.0	500
primary::BRCA2+PIK3CA+PTEN+TP53	1	0.5542221376518561	0.0	2.0948951846453427	0.0	0.0	500
metastatic::CBFB+GATA3+TP53	1	0.5534171718690978	0.0	2.205199565679759	0.0	0.0	500
metastatic::AKT1+ATM	2	1.2039377812969168	0.0	3.281785850921389	0.004	0.0	500
unknown::ESR1+PIK3CA	1	0.546675001252159	0.0	2.7735980901228894	0.002	0.0	500
metastatic::AKT1+GATA3+MAP3K1	1	0.5290731838014666	0.0	2.3226550454924513	0.0	0.0	500
primary::CBFB+GATA3+PIK3CA+RB1	1	0.5278703507119858	0.0	2.1855798551841517	0.002	0.0	500
metastatic::GATA3+PIK3CA+RB1	3	1.844627156349223	0.0	4.95499794870719	0.072	0.0	500
primary::GATA3+MAP3K1+PIK3CA+PTEN	3	1.7855860516609168	0.0	5.921047735341426	0.082	0.004	500
unknown::BRCA2+TP53	4	2.225111372898163	0.5392753662903214	5.9489847968066645	0.162	0.01	500
metastatic::BRCA2+MAP3K1	1	0.571827690488137	0.0	1.9224624368642567	0.0	0.0	500
primary::AKT1+GATA3+RUNX1	2	1.1609248048870078	0.0	3.5460961550102366	0.014	0.0	500
primary::ESR1+GATA3+PIK3CA+TP53	1	0.5636946296968606	0.0	2.571352677951365	0.0	0.0	500
primary::PTEN+RB1	1	0.5797461184198189	0.0	2.3548011591310942	0.0	0.0	500
metastatic::MAP2K4+PIK3CA+PTEN	2	1.0749773660209967	0.0	3.8543029207450887	0.024	0.0	500
unknown::PTEN+TP53	1	0.5628154877407621	0.0	2.1983057849168897	0.0	0.0	500
metastatic::BRCA2+NF1+PIK3CA	1	0.5941159383656689	0.0	2.687287232752145	0.002	0.0	500
metastatic::ESR1+RB1	1	0.5869104916367924	0.0	2.299405613472304	0.0	0.0	500
metastatic::AKT1+ESR1+MAP3K1+PIK3CA	2	1.14172408871203	0.0	4.475111054891588	0.026	0.0	500
metastatic::BRCA1+BRCA2+PIK3CA+TP53	1	0.5723649918246465	0.0	2.5684852245089216	0.0	0.0	500
unknown::PIK3CA+RUNX1+TP53	1	0.5577292636943656	0.0	2.80726600323021	0.0	0.0	500
primary::AKT1+MAP3K1+PIK3CA+TP53	1	0.6142486873023394	0.0	2.369391490087391	0.002	0.0	500
metastatic::MAP2K4+PTEN	1	0.6403710069402582	0.0	2.338984240081593	0.002	0.0	500
primary::BRCA2+NF1	1	0.6158936517575722	0.0	2.134427818602206	0.0	0.0	500
primary::GATA3+PIK3CA+RB1+TP53	1	0.6031498863740881	0.0	2.533988003373949	0.0	0.0	500
metastatic::AKT1+ATM+GATA3	1	0.6375826021599543	0.0	2.49012404897894	0.0	0.0	500
metastatic::AKT1+CBFB	2	1.1417951280974945	0.0	3.538850649357082	0.02	0.0	500
metastatic::BRCA1+ESR1	2	1.3123451945024964	0.0	3.7650382485675906	0.016	0.0	500
metastatic::BRCA1+ESR1+PIK3CA	1	0.6304083293659621	0.0	2.8194293918113935	0.004	0.0	500
metastatic::AKT1+ESR1+MAP3K1	2	1.2169486770388682	0.0	4.200170754735719	0.02	0.0	500
metastatic::GATA3+PIK3CA+PTEN+TP53	1	0.6857225347288622	0.0	3.1680822347274153	0.0	0.0	500
metastatic::MAP3K1+RUNX1+TP53	1	0.66728663962409	0.0	2.4824154163005203	0.006	0.0	500
primary::ESR1+PIK3CA+PTEN	2	1.3533665030908284	0.0	3.5039669512481972	0.012	0.0	500
primary::ATM+MAP2K4+TP53	1	0.6824843112091887	0.0	2.6483082031158927	0.0	0.0	500
metastatic::ATM+PIK3CA+RUNX1+TP53	2	1.3365534845208142	0.0	4.588652395121351	0.03	0.0	500
metastatic::BRCA1+PIK3CA+RB1+TP53	1	0.6692695147002081	0.0	3.0754668486641656	0.006	0.0	500
primary::AKT1+GATA3+MAP3K1+PIK3CA	1	0.6851216490150052	0.0	2.624130148677308	0.0	0.0	500
metastatic::ATM+MAP3K1+TP53	1	0.6640880768546008	0.0	2.52316264149476	0.0	0.0	500
primary::MAP3K1+RUNX1	3	2.19889112870774	0.271997186186605	5.7467479535900985	0.154	0.006	500
primary::BRCA1+MAP2K4+PIK3CA+TP53	1	0.7134803603200669	0.0	2.5438860264312195	0.004	0.0	500
primary::ATM+ESR1	1	0.7265064549022164	0.0	2.7024428913525678	0.004	0.0	500
metastatic::MAP2K4+RB1+TP53	2	1.4996217224748847	0.0	4.123145473952551	0.04	0.0	500
metastatic::ATM+ESR1+GATA3+PIK3CA	1	0.6156973215537291	0.0	2.9825292625403725	0.002	0.0	500
metastatic::ATM+BRCA2	1	0.7212906820863467	0.0	2.4167088779701373	0.002	0.0	500
metastatic::BRCA2+NF1+PIK3CA+PTEN+TP53	1	0.7150167213334725	0.0	4.480886915070529	0.0	0.0	500
primary::ATM+BRCA1+BRCA2+TP53	1	0.7129528003716483	0.0	2.9931803553923766	0.004	0.0	500
metastatic::ATM+BRCA2+PIK3CA	2	1.4504825805855956	0.0	4.756190786364444	0.024	0.0	500
primary::CBFB+GATA3+RUNX1	1	0.750766445961857	0.0	3.2717954812180503	0.0	0.0	500
primary::BRCA1+MAP3K1	4	3.2451405336609795	0.6902011131505152	6.915795573206623	0.33	0.004	500
metastatic::ATM+PTEN	1	0.7494741987587246	0.0	2.7218735717220666	0.002	0.0	500
metastatic::MAP2K4+PIK3CA+RUNX1	2	1.4758273521382335	0.0	4.494695838986202	0.034	0.0	500
primary::PIK3CA+RB1+RUNX1	1	0.728411917358871	0.0	2.8676373328694016	0.0	0.0	500
unknown::ATM+PIK3CA+TP53	1	0.8139619855978848	0.0	3.710551994216893	0.006	0.0	500
metastatic::ESR1+NF1+TP53	2	1.656968816722175	0.0	4.897981289737453	0.056	0.0	500
metastatic::BRCA1+PIK3CA+PTEN+TP53	1	0.7223136843889284	0.0	3.4594539741120727	0.004	0.0	500
unknown::ESR1+TP53	1	0.7212088737777957	0.0	3.1188039938610683	0.0	0.0	500
metastatic::ESR1+GATA3+PIK3CA+RB1	1	0.7504909227193884	0.0	3.972592386451416	0.0	0.0	500
metastatic::GATA3+MAP2K4+TP53	1	0.7675376014529443	0.0	2.878014152461842	0.0	0.0	500
primary::MAP3K1+NF1+PIK3CA+RUNX1	1	0.6994751066046285	0.0	3.1922142774150166	0.002	0.0	500
primary::BRCA1+PTEN	3	2.3906726226337325	0.0	5.732467548403821	0.16	0.002	500
metastatic::ATM+GATA3+PIK3CA+TP53	1	0.7108093429602935	0.0	3.820144385011493	0.004	0.0	500
metastatic::BRCA2+PIK3CA+PTEN+TP53	3	2.336147964568384	0.0	6.515060223087417	0.106	0.004	500
metastatic::GATA3+PIK3CA+RUNX1+TP53	1	0.7711997153930735	0.0	3.4533189671108317	0.0	0.0	500
primary::NF1+PIK3CA+RB1	1	0.8053377318195041	0.0	3.004092834081427	0.002	0.0	500
primary::BRCA1+CBFB+GATA3+PIK3CA	2	1.6364958284913032	0.0	5.373694833038562	0.032	0.0	500
primary::PTEN+RUNX1	2	1.6414732541661157	0.0	5.184330804369089	0.072	0.0	500
primary::CBFB+MAP2K4+PIK3CA+TP53	2	1.7152240651641217	0.0	5.017501759554167	0.048	0.0	500
metastatic::AKT1+RUNX1	2	1.7319097336038185	0.0	5.526268456093101	0.056	0.0	500
primary::AKT1+CBFB+MAP3K1	2	1.553806408583117	0.0	5.606993694732553	0.048	0.0	500
unknown::GATA3+PIK3CA+TP53	1	0.7327946118542632	0.0	5.797628690081284	0.004	0.0	500
metastatic::ESR1+GATA3+RB1	2	1.5569981851602033	0.0	5.025076499790997	0.054	0.0	500
metastatic::BRCA1+ESR1+MAP3K1+PIK3CA	1	0.834445513134549	0.0	3.986468575628743	0.002	0.0	500
metastatic::ATM+MAP3K1+PIK3CA+RUNX1+TP53	1	0.7518436660472704	0.0	5.629820046527265	0.004	0.0	500
metastatic::ATM+NF1+PIK3CA	1	0.8643935724741022	0.0	3.467182758261742	0.0	0.0	500
primary::ESR1+MAP3K1+TP53	2	1.7767964260402596	0.0	5.41299065744022	0.056	0.0	500
primary::BRCA2+MAP3K1+PIK3CA+PTEN	1	0.7811289923980305	0.0	5.460864904396155	0.0	0.0	500
primary::ATM+GATA3+MAP3K1	1	0.9094755014243183	0.0	3.144253727490281	0.002	0.0	500
primary::BRCA1+PIK3CA+RUNX1	1	0.826371720203003	0.0	3.591806141711682	0.004	0.0	500
primary::AKT1+GATA3+PTEN	2	1.8161841605508662	0.0	5.138617140166852	0.032	0.0	500
metastatic::ESR1+GATA3+PIK3CA+PTEN	1	0.7252601144492352	0.0	12.731240428125352	0.004	0.0	500
metastatic::ESR1+MAP2K4+TP53	2	1.815379680860228	0.0	4.6424446385770946	0.026	0.0	500
primary::ATM+MAP3K1+PIK3CA+RUNX1	1	0.866676608975913	0.0	4.225560761017417	0.004	0.0	500
primary::BRCA1+BRCA2	2	1.8430720271082837	0.0	5.544103646449865	0.066	0.0	500
metastatic::AKT1+BRCA1	1	0.936580591818718	0.0	3.6198129734596236	0.004	0.0	500
primary::CBFB+PIK3CA+PTEN+TP53	1	0.9274370684164766	0.0	3.809227951782131	0.004	0.0	500
primary::BRCA2+MAP2K4	1	0.9177735409263748	0.0	3.3820492448346027	0.0	0.0	500
metastatic::ATM+MAP3K1	1	0.9235455693562659	0.0	3.673553948068046	0.004	0.0	500
primary::MAP2K4+NF1	2	1.9203661827179324	0.0	5.471788387639172	0.036	0.0	500
primary::ATM+MAP2K4	2	1.9400740516724955	0.0	5.30887629895267	0.042	0.0	500
metastatic::AKT1+CBFB+TP53	2	1.889110096014588	0.0	6.168630754292126	0.056	0.0	500
primary::BRCA1+PIK3CA+PTEN+TP53	1	0.980639344162962	0.0	3.8427221695757163	0.006	0.0	500
primary::BRCA2+GATA3+PTEN	1	0.9849230076921984	0.0	3.546622650670828	0.0	0.0	500
primary::ATM+BRCA1+PIK3CA	1	0.9551079895788759	0.0	4.498458534741325	0.004	0.0	500
metastatic::PTEN+RB1	1	0.9589813880022731	0.0	3.0763538440350966	0.002	0.0	500
metastatic::BRCA2+NF1	2	1.9241865780568324	0.0	6.257469047896422	0.046	0.0	500
primary::BRCA1+BRCA2+PIK3CA	1	1.009357445429543	0.0	4.082258800997106	0.002	0.0	500
metastatic::ATM+MAP3K1+NF1+PIK3CA+TP53	1	0.915468973893138	0.0	5.499315825299518	0.0	0.0	500
primary::BRCA2+ESR1+GATA3	1	0.9680579340742774	0.0	4.633248356209021	0.0	0.0	500
primary::ESR1+NF1+PIK3CA+TP53	2	2.1145113209655584	0.0	5.745877495955505	0.042	0.0	500
unknown::ATM+TP53	2	2.176726428273504	0.0	6.198814644414734	0.064	0.0	500
primary::ATM+NF1	1	1.0442883716426026	0.0	3.649632127366569	0.0	0.0	500
metastatic::BRCA1+MAP2K4+TP53	2	2.176514931010055	0.0	6.407690957759443	0.062	0.0	500
metastatic::BRCA1+GATA3+PIK3CA	3	3.2689140071041063	0.0	10.901864132614886	0.168	0.006	500
primary::BRCA2+RB1	1	1.083556476947286	0.0	3.6592112313771787	0.002	0.0	500
metastatic::ATM+ESR1+PIK3CA+TP53	2	2.0743899793359466	0.0	7.068605460247019	0.036	0.0	500
metastatic::CBFB+GATA3+MAP3K1	1	1.099127994940289	0.0	4.261234708046205	0.002	0.0	500
metastatic::BRCA2+ESR1+PIK3CA+TP53	2	2.041395048925165	0.0	6.914319559759645	0.048	0.0	500
metastatic::CBFB+GATA3+MAP2K4	1	1.0888400588779197	0.0	5.080565060569954	0.002	0.0	500
metastatic::BRCA2+PIK3CA+PTEN	2	2.3103791780583443	0.0	9.84953340499756	0.068	0.0	500
primary::CBFB+PIK3CA+RB1+TP53	1	1.1879125360639846	0.0	5.014795947131806	0.002	0.0	500
metastatic::AKT1+NF1+PIK3CA	1	1.1881395617700024	0.0	4.703195467418153	0.008	0.0	500
metastatic::ATM+BRCA2+GATA3	1	1.0647435479186576	0.0	5.1070931702503515	0.006	0.0	500
metastatic::AKT1+PIK3CA+RUNX1+TP53	1	1.2420407152674229	0.0	5.93412733450472	0.004	0.0	500
metastatic::AKT1+ESR1+GATA3+MAP3K1	1	1.1619670332033287	0.0	6.688396792182986	0.0	0.0	500
primary::ESR1+GATA3+RUNX1	1	1.2901442733164452	0.0	5.881742964529565	0.0	0.0	500
metastatic::BRCA2+CBFB+GATA3	1	1.0894319181235592	0.0	4.992343141451671	0.002	0.0	500
metastatic::AKT1+MAP2K4+NF1+TP53	2	2.3346005854710246	0.0	9.356919720326472	0.052	0.0	500
primary::CBFB+MAP3K1	1	1.2362516049216818	0.0	4.62133061254884	0.002	0.0	500
