rule	source_state	target_state	predecessor_type	event_added	step_distance	edge_probability	source_L	inflow_contribution
rule_a_one_step	primary::BRCA2+TP53	primary::BRCA2+PIK3CA+TP53	same_stage_one_event	PIK3CA	1	0.4068363182646428	0.00446917183509668	0.0018182214150827707
rule_a_one_step	primary::BRCA2+PIK3CA	primary::BRCA2+PIK3CA+TP53	same_stage_one_event	TP53	1	0.03376744320938818	0.0019153593578985773	6.467678834341042e-05
rule_a_one_step	primary::RB1	primary::PIK3CA+RB1	same_stage_one_event	PIK3CA	1	0.11411904597265568	0.0016417365924844946	0.00018735341367272912
rule_a_one_step	primary::PIK3CA	primary::PIK3CA+RB1	same_stage_one_event	RB1	1	0.030376307621783755	0.06986501276906239	0.002122241119872889
rule_a_one_step	metastatic::MAP3K1	metastatic::ESR1+MAP3K1	same_stage_one_event	ESR1	1	0.04481088394390442	0.002006566946369938	8.991603855945799e-05
rule_a_one_step	metastatic::ESR1	metastatic::ESR1+MAP3K1	same_stage_one_event	MAP3K1	1	0.06359706677827548	0.0068405691353520615	0.0004350401321023952
rule_a_one_step	metastatic::PTEN	metastatic::ESR1+PTEN	same_stage_one_event	ESR1	1	0.02751041383120969	0.0036483035388544327	0.00010036634013575224
rule_a_one_step	metastatic::ESR1	metastatic::ESR1+PTEN	same_stage_one_event	PTEN	1	0.04534054983282256	0.0068405691353520615	0.0003101551657662981
rule_a_one_step	metastatic::PIK3CA	metastatic::NF1+PIK3CA	same_stage_one_event	NF1	1	0.04513755321437887	0.027727106895293688	0.00125153376296709
rule_a_one_step	metastatic::NF1	metastatic::NF1+PIK3CA	same_stage_one_event	PIK3CA	1	0.2531871267618907	0.0009120758847136082	0.00023092587263944791
rule_a_one_step	metastatic::RB1	metastatic::PIK3CA+RB1	same_stage_one_event	PIK3CA	1	0.11411904597265568	0.0011856986501276906	0.0001353107987636377
rule_a_one_step	metastatic::PIK3CA	metastatic::PIK3CA+RB1	same_stage_one_event	RB1	1	0.030376307621783755	0.027727106895293688	0.0008422471285135226
rule_a_one_step	metastatic::RUNX1+TP53	metastatic::PIK3CA+RUNX1+TP53	same_stage_one_event	PIK3CA	1	0.43694314869593687	0.0017329441809558555	0.0007571980869411529
rule_a_one_step	metastatic::PIK3CA+TP53	metastatic::PIK3CA+RUNX1+TP53	same_stage_one_event	RUNX1	1	0.10799075783798595	0.024078803356439256	0.002600288222293715
rule_a_one_step	metastatic::PIK3CA+RUNX1	metastatic::PIK3CA+RUNX1+TP53	same_stage_one_event	TP53	1	0.08524396695863215	0.0004560379423568041	3.8874483290146e-05
rule_a_one_step	primary::TP53	primary::ESR1+TP53	same_stage_one_event	ESR1	1	0.026653421023359592	0.13097409704487414	0.003490907751691388
rule_a_one_step	primary::ESR1	primary::ESR1+TP53	same_stage_one_event	TP53	1	0.14324716718304256	0.0022801897117840204	0.0003266307168529792
rule_a_one_step	primary::RB1+TP53	primary::PTEN+RB1+TP53	same_stage_one_event	PTEN	1	0.0892809069911784	0.007114191900766144	0.0006351615054096967
rule_a_one_step	primary::PTEN+TP53	primary::PTEN+RB1+TP53	same_stage_one_event	RB1	1	0.08682461957196923	0.0077526450200656695	0.0006731204545437234
rule_a_one_step	primary::PTEN+RB1	primary::PTEN+RB1+TP53	same_stage_one_event	TP53	1	0.5568261244158855	9.120758847136082e-05	5.078676800582685e-05
rule_a_one_step	unknown::WT	unknown::PIK3CA	same_stage_one_event	PIK3CA	1	0.1823187429307362	0.03657424297701569	0.006668170003212807
rule_a_one_step	metastatic::PIK3CA	metastatic::CBFB+PIK3CA	same_stage_one_event	CBFB	1	0.1003093895702819	0.027727106895293688	0.002781289167216864
rule_a_one_step	metastatic::CBFB	metastatic::CBFB+PIK3CA	same_stage_one_event	PIK3CA	1	0.2612744841539524	0.00036483035388544326	9.532086251512309e-05
rule_a_one_step	metastatic::RB1+TP53	metastatic::PIK3CA+RB1+TP53	same_stage_one_event	PIK3CA	1	0.3189501548668912	0.00337468077344035	0.0010763549553151198
rule_a_one_step	metastatic::PIK3CA+TP53	metastatic::PIK3CA+RB1+TP53	same_stage_one_event	RB1	1	0.104808053222463	0.024078803356439256	0.0025236525037149065
rule_a_one_step	metastatic::PIK3CA+RB1	metastatic::PIK3CA+RB1+TP53	same_stage_one_event	TP53	1	0.12363747736484214	0.0010944910616563297	0.00013532011386155652
rule_a_one_step	primary::MAP3K1	primary::AKT1+MAP3K1	same_stage_one_event	AKT1	1	0.038534749040685705	0.00556366289675301	0.0002143943534733517
rule_a_one_step	primary::AKT1	primary::AKT1+MAP3K1	same_stage_one_event	MAP3K1	1	0.10039215232365976	0.007114191900766144	0.0007142090369614613
rule_a_one_step	unknown::TP53	unknown::PIK3CA+TP53	same_stage_one_event	PIK3CA	1	0.42183962563328986	0.003009850419554907	0.0012696741741972423
rule_a_one_step	unknown::PIK3CA	unknown::PIK3CA+TP53	same_stage_one_event	TP53	1	0.11186136546955484	0.0010944910616563297	0.00012243126465109978
rule_a_one_step	metastatic::WT	metastatic::BRCA1	same_stage_one_event	BRCA1	1	0.011957000054111558	0.05435972272893105	0.0006499792076113179
rule_a_one_step	metastatic::PIK3CA+TP53	metastatic::BRCA1+PIK3CA+TP53	same_stage_one_event	BRCA1	1	0.04154664665858128	0.024078803356439256	0.0010003935350114427
rule_a_one_step	metastatic::BRCA1+TP53	metastatic::BRCA1+PIK3CA+TP53	same_stage_one_event	PIK3CA	1	0.2998278037569149	0.002645020065669464	0.0007930505571826463
rule_a_one_step	metastatic::BRCA1+PIK3CA	metastatic::BRCA1+PIK3CA+TP53	same_stage_one_event	TP53	1	0.1057180656714227	0.00036483035388544326	3.8569159310989676e-05
rule_a_one_step	metastatic::ESR1	metastatic::BRCA2+ESR1	same_stage_one_event	BRCA2	1	0.03366978036892362	0.0068405691353520615	0.00023032046038574163
rule_a_one_step	metastatic::BRCA2	metastatic::BRCA2+ESR1	same_stage_one_event	ESR1	1	0.057521290998952784	0.002462604888726742	0.00014165221241989467
