state	N_v	R_star_bootstrap_median	R_star_ci_low	R_star_ci_high	top_bootstrap_stability	high_confidence_top_bootstrap_stability	bootstrap_replicates
metastatic::EGFR+SMARCA4	9	0.9185004377270423	0.3835604646119395	1.7162860820226904	0.0	0.0	500
metastatic::CDKN2A+SMARCA4+TP53	12	1.166821449108471	0.5870219338416246	1.97184328759708	0.0	0.0	500
primary::BRAF+MET+TP53	1	0.09947071531327806	0.0	0.3691827203797491	0.0	0.0	500
unknown::EGFR+SMARCA4+TP53	7	0.705358194725141	0.2811111141943973	1.3823510089484004	0.0	0.0	500
primary::CDKN2A+KEAP1+KRAS+TP53	4	0.4061571679215701	0.09898498104007335	0.9273791296502054	0.0	0.0	500
metastatic::EGFR+NF1	13	1.3069626713771267	0.6557141134522226	2.169109387924893	0.0	0.0	500
metastatic::ATM+KRAS+RBM10+TP53	10	1.0183693075499147	0.41906316771526114	1.7846289557043895	0.0	0.0	500
unknown::KRAS+STK11+TP53	5	0.5165521156272365	0.09849711963104671	1.1397245929645128	0.0	0.0	500
metastatic::MET+PIK3CA+TP53	2	0.20384109636469477	0.0	0.6216586244313081	0.0	0.0	500
primary::KRAS+MET+RBM10	1	0.09814189187197139	0.0	0.36551058272049575	0.0	0.0	500
